"UF";"COD_MUN";"NOME_MUN";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"MG";313250;"Itamarandiba";220;148;149;"SIM";149;"ALCANÇOU"
"MG";313260;"Itamarati de Minas";35;41;85;"NÃO";85;"NÃO ALCANÇOU"
"MG";313270;"Itambacuri";130;181;72;"NÃO";72;"NÃO ALCANÇOU"
"MG";313280;"Itambé do Mato Dentro";13;22;59;"NÃO";59;"NÃO ALCANÇOU"
"MG";313290;"Itamogi";43;80;54;"NÃO";54;"NÃO ALCANÇOU"
"MG";313300;"Itamonte";126;102;124;"SIM";124;"ALCANÇOU"
"MG";313310;"Itanhandu";124;115;108;"SIM";108;"ALCANÇOU"
"MG";313320;"Itanhomi";79;115;69;"NÃO";69;"NÃO ALCANÇOU"
"MG";313330;"Itaobim";173;176;98;"SIM";98;"ALCANÇOU"
"MG";313340;"Itapagipe";95;72;132;"SIM";132;"ALCANÇOU"
"MG";313350;"Itapecerica";189;211;90;"SIM";90;"ALCANÇOU"
"MG";313360;"Itapeva";85;70;121;"SIM";121;"ALCANÇOU"
"MG";313370;"Itatiaiuçu";105;88;119;"SIM";119;"ALCANÇOU"
"MG";313375;"Itaú de Minas";62;134;46;"NÃO";46;"NÃO ALCANÇOU"
"MG";313380;"Itaúna";762;754;101;"SIM";101;"ALCANÇOU"
"MG";313390;"Itaverava";26;31;84;"NÃO";84;"NÃO ALCANÇOU"
"MG";313400;"Itinga";83;97;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";313410;"Itueta";62;25;248;"SIM";248;"ALCANÇOU"
"MG";313420;"Ituiutaba";889;896;99;"SIM";99;"ALCANÇOU"
"MG";313430;"Itumirim";41;51;80;"NÃO";80;"NÃO ALCANÇOU"
"MG";313440;"Iturama";314;230;137;"SIM";137;"ALCANÇOU"
"MG";313450;"Itutinga";25;26;96;"SIM";96;"ALCANÇOU"
"MG";313460;"Jaboticatubas";145;133;109;"SIM";109;"ALCANÇOU"
"MG";313470;"Jacinto";40;76;53;"NÃO";53;"NÃO ALCANÇOU"
"MG";313480;"Jacuí";41;54;76;"NÃO";76;"NÃO ALCANÇOU"
"MG";313490;"Jacutinga";209;171;122;"SIM";122;"ALCANÇOU"
"MG";313500;"Jaguaraçu";23;12;192;"SIM";192;"ALCANÇOU"
"MG";313505;"Jaíba";208;235;89;"NÃO";89;"NÃO ALCANÇOU"
"MG";313507;"Jampruca";36;34;106;"SIM";106;"ALCANÇOU"
"MG";313510;"Janaúba";469;446;105;"SIM";105;"ALCANÇOU"
"MG";313520;"Januária";436;500;87;"NÃO";87;"NÃO ALCANÇOU"
"MG";313530;"Japaraíba";21;16;131;"SIM";131;"ALCANÇOU"
"MG";313535;"Japonvar";62;44;141;"SIM";141;"ALCANÇOU"
"MG";313540;"Jeceaba";23;37;62;"NÃO";62;"NÃO ALCANÇOU"
"MG";313545;"Jenipapo de Minas";31;42;74;"NÃO";74;"NÃO ALCANÇOU"
"MG";313550;"Jequeri";97;106;92;"SIM";92;"ALCANÇOU"
"MG";313560;"Jequitaí";78;62;126;"SIM";126;"ALCANÇOU"
"MG";313570;"Jequitibá";32;49;65;"NÃO";65;"NÃO ALCANÇOU"
"MG";313580;"Jequitinhonha";149;210;71;"NÃO";71;"NÃO ALCANÇOU"
"MG";313590;"Jesuânia";30;41;73;"NÃO";73;"NÃO ALCANÇOU"
"MG";313600;"Joaíma";67;125;54;"NÃO";54;"NÃO ALCANÇOU"
"MG";313610;"Joanésia";37;43;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";313620;"João Monlevade";607;576;105;"SIM";105;"ALCANÇOU"
"MG";313630;"João Pinheiro";325;333;98;"SIM";98;"ALCANÇOU"
"MG";313640;"Joaquim Felício";36;32;113;"SIM";113;"ALCANÇOU"
"MG";313650;"Jordânia";50;70;71;"NÃO";71;"NÃO ALCANÇOU"
"MG";313652;"José Gonçalves de Minas";16;18;89;"NÃO";89;"NÃO ALCANÇOU"
"MG";313655;"José Raydan";26;27;96;"SIM";96;"ALCANÇOU"
"MG";313657;"Josenópolis";26;20;130;"SIM";130;"ALCANÇOU"
"MG";313660;"Nova União";47;37;127;"SIM";127;"ALCANÇOU"
"MG";313665;"Juatuba";160;140;114;"SIM";114;"ALCANÇOU"
"MG";313670;"Juiz de Fora";4785;4649;103;"SIM";103;"ALCANÇOU"
"MG";313680;"Juramento";41;24;171;"SIM";171;"ALCANÇOU"
"MG";313690;"Juruaia";82;61;134;"SIM";134;"ALCANÇOU"
"MG";313695;"Juvenília";37;43;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";313700;"Ladainha";79;74;107;"SIM";107;"ALCANÇOU"
"MG";313710;"Lagamar";53;59;90;"SIM";90;"ALCANÇOU"
"MG";313720;"Lagoa da Prata";397;358;111;"SIM";111;"ALCANÇOU"
"MG";313730;"Lagoa dos Patos";23;20;115;"SIM";115;"ALCANÇOU"
"MG";313740;"Lagoa Dourada";62;79;78;"NÃO";78;"NÃO ALCANÇOU"
"MG";313750;"Lagoa Formosa";137;141;97;"SIM";97;"ALCANÇOU"
"MG";313753;"Lagoa Grande";57;50;114;"SIM";114;"ALCANÇOU"
"MG";313760;"Lagoa Santa";418;416;100;"SIM";100;"ALCANÇOU"
"MG";313770;"Lajinha";168;163;103;"SIM";103;"ALCANÇOU"
"MG";313780;"Lambari";213;186;115;"SIM";115;"ALCANÇOU"
"MG";313790;"Lamim";15;26;58;"NÃO";58;"NÃO ALCANÇOU"
"MG";313800;"Laranjal";38;49;78;"NÃO";78;"NÃO ALCANÇOU"
"MG";313810;"Lassance";46;28;164;"SIM";164;"ALCANÇOU"
"MG";313820;"Lavras";800;784;102;"SIM";102;"ALCANÇOU"
"MG";313830;"Leandro Ferreira";26;12;217;"SIM";217;"ALCANÇOU"
"MG";313835;"Leme do Prado";17;20;85;"NÃO";85;"NÃO ALCANÇOU"
"MG";313840;"Leopoldina";498;460;108;"SIM";108;"ALCANÇOU"
"MG";313850;"Liberdade";40;50;80;"NÃO";80;"NÃO ALCANÇOU"
"MG";313860;"Lima Duarte";158;151;105;"SIM";105;"ALCANÇOU"
"MG";313862;"Limeira do Oeste";56;47;119;"SIM";119;"ALCANÇOU"
"MG";313865;"Lontra";71;67;106;"SIM";106;"ALCANÇOU"
"MG";313867;"Luisburgo";42;30;140;"SIM";140;"ALCANÇOU"
"MG";313868;"Luislândia";45;48;94;"SIM";94;"ALCANÇOU"
"MG";313870;"Luminárias";42;48;88;"NÃO";88;"NÃO ALCANÇOU"
"MG";313880;"Luz";158;159;99;"SIM";99;"ALCANÇOU"
"MG";313890;"Machacalis";46;45;102;"SIM";102;"ALCANÇOU"
"MG";313900;"Machado";311;296;105;"SIM";105;"ALCANÇOU"
"MG";313910;"Madre de Deus de Minas";42;32;131;"SIM";131;"ALCANÇOU"
"MG";313920;"Malacacheta";89;132;67;"NÃO";67;"NÃO ALCANÇOU"
"MG";313925;"Mamonas";43;55;78;"NÃO";78;"NÃO ALCANÇOU"
"MG";313930;"Manga";129;131;98;"SIM";98;"ALCANÇOU"
"MG";313940;"Manhuaçu";612;573;107;"SIM";107;"ALCANÇOU"
"MG";313950;"Manhumirim";173;163;106;"SIM";106;"ALCANÇOU"
"MG";313960;"Mantena";208;206;101;"SIM";101;"ALCANÇOU"
"MG";313970;"Maravilhas";51;59;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";313980;"Mar de Espanha";93;79;118;"SIM";118;"ALCANÇOU"
"MG";313990;"Maria da Fé";107;101;106;"SIM";106;"ALCANÇOU"
"MG";314000;"Mariana";381;363;105;"SIM";105;"ALCANÇOU"
"MG";314010;"Marilac";33;40;83;"NÃO";83;"NÃO ALCANÇOU"
"MG";314015;"Mário Campos";70;74;95;"SIM";95;"ALCANÇOU"
"MG";314020;"Maripá de Minas";29;30;97;"SIM";97;"ALCANÇOU"
"MG";314030;"Marliéria";34;28;121;"SIM";121;"ALCANÇOU"
"MG";314040;"Marmelópolis";17;27;63;"NÃO";63;"NÃO ALCANÇOU"
"MG";314050;"Martinho Campos";123;95;129;"SIM";129;"ALCANÇOU"
"MG";314053;"Martins Soares";75;56;134;"SIM";134;"ALCANÇOU"
"MG";314055;"Mata Verde";39;42;93;"SIM";93;"ALCANÇOU"
"MG";314060;"Materlândia";20;17;118;"SIM";118;"ALCANÇOU"
"MG";314070;"Mateus Leme";241;226;107;"SIM";107;"ALCANÇOU"
"MG";314080;"Matias Barbosa";138;111;124;"SIM";124;"ALCANÇOU"
"MG";314085;"Matias Cardoso";43;44;98;"SIM";98;"ALCANÇOU"
"MG";314090;"Matipó";115;115;100;"SIM";100;"ALCANÇOU"
"MG";314100;"Mato Verde";102;91;112;"SIM";112;"ALCANÇOU"
"MG";314110;"Matozinhos";237;244;97;"SIM";97;"ALCANÇOU"
"MG";314120;"Matutina";39;11;355;"SIM";355;"ALCANÇOU"
"MG";314130;"Medeiros";25;17;147;"SIM";147;"ALCANÇOU"
"MG";314140;"Medina";152;183;83;"NÃO";83;"NÃO ALCANÇOU"
"MG";314150;"Mendes Pimentel";48;38;126;"SIM";126;"ALCANÇOU"
"MG";314160;"Mercês";80;93;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";314170;"Mesquita";44;42;105;"SIM";105;"ALCANÇOU"
"MG";314180;"Minas Novas";92;141;65;"NÃO";65;"NÃO ALCANÇOU"
"MG";314190;"Minduri";30;29;103;"SIM";103;"ALCANÇOU"
"MG";314200;"Mirabela";99;100;99;"SIM";99;"ALCANÇOU"
"MG";314210;"Miradouro";73;69;106;"SIM";106;"ALCANÇOU"
"MG";314220;"Miraí";108;59;183;"SIM";183;"ALCANÇOU"
"MG";314225;"Miravânia";33;19;174;"SIM";174;"ALCANÇOU"
"MG";314230;"Moeda";23;30;77;"NÃO";77;"NÃO ALCANÇOU"
"MG";314240;"Moema";79;43;184;"SIM";184;"ALCANÇOU"
"MG";314250;"Monjolos";21;10;210;"SIM";210;"ALCANÇOU"
"MG";314260;"Monsenhor Paulo";57;50;114;"SIM";114;"ALCANÇOU"
"MG";314270;"Montalvânia";96;135;71;"NÃO";71;"NÃO ALCANÇOU"
"MG";314280;"Monte Alegre de Minas";167;167;100;"SIM";100;"ALCANÇOU"
"MG";314290;"Monte Azul";171;174;98;"SIM";98;"ALCANÇOU"
"MG";314300;"Monte Belo";131;115;114;"SIM";114;"ALCANÇOU"
"MG";314310;"Monte Carmelo";396;324;122;"SIM";122;"ALCANÇOU"
"MG";314315;"Monte Formoso";27;26;104;"SIM";104;"ALCANÇOU"
"MG";314320;"Monte Santo de Minas";92;206;45;"NÃO";45;"NÃO ALCANÇOU"
"MG";314330;"Montes Claros";2579;2506;103;"SIM";103;"ALCANÇOU"
"MG";314340;"Monte Sião";165;167;99;"SIM";99;"ALCANÇOU"
"MG";314345;"Montezuma";28;39;72;"NÃO";72;"NÃO ALCANÇOU"
"MG";314350;"Morada Nova de Minas";72;53;136;"SIM";136;"ALCANÇOU"
"MG";314360;"Morro da Garça";14;18;78;"NÃO";78;"NÃO ALCANÇOU"
"MG";314370;"Morro do Pilar";21;22;95;"SIM";95;"ALCANÇOU"
"MG";314380;"Munhoz";44;35;126;"SIM";126;"ALCANÇOU"
"MG";314390;"Muriaé";932;915;102;"SIM";102;"ALCANÇOU"
"MG";314400;"Mutum";259;205;126;"SIM";126;"ALCANÇOU"
"MG";314410;"Muzambinho";223;177;126;"SIM";126;"ALCANÇOU"
"MG";314420;"Nacip Raydan";15;7;214;"SIM";214;"ALCANÇOU"
"MG";314430;"Nanuque";280;338;83;"NÃO";83;"NÃO ALCANÇOU"
"MG";314435;"Naque";37;30;123;"SIM";123;"ALCANÇOU"
"MG";314437;"Natalândia";17;28;61;"NÃO";61;"NÃO ALCANÇOU"
"MG";314440;"Natércia";40;31;129;"SIM";129;"ALCANÇOU"
"MG";314450;"Nazareno";83;62;134;"SIM";134;"ALCANÇOU"
"MG";314460;"Nepomuceno";222;220;101;"SIM";101;"ALCANÇOU"
"MG";314465;"Ninheira";56;62;90;"SIM";90;"ALCANÇOU"
"MG";314467;"Nova Belém";20;27;74;"NÃO";74;"NÃO ALCANÇOU"
"MG";314470;"Nova Era";116;108;107;"SIM";107;"ALCANÇOU"
"MG";314480;"Nova Lima";553;648;85;"NÃO";85;"NÃO ALCANÇOU"
"MG";314490;"Nova Módica";30;20;150;"SIM";150;"ALCANÇOU"
"MG";314500;"Nova Ponte";89;72;124;"SIM";124;"ALCANÇOU"
"MG";314505;"Nova Porteirinha";54;33;164;"SIM";164;"ALCANÇOU"
"MG";314510;"Nova Resende";38;102;37;"NÃO";37;"NÃO ALCANÇOU"
"MG";314520;"Nova Serrana";418;453;92;"SIM";92;"ALCANÇOU"
"MG";314530;"Novo Cruzeiro";189;210;90;"SIM";90;"ALCANÇOU"
"MG";314535;"Novo Oriente de Minas";17;71;24;"NÃO";24;"NÃO ALCANÇOU"
"MG";314537;"Novorizonte";32;20;160;"SIM";160;"ALCANÇOU"
"MG";314540;"Olaria";18;21;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";314545;"Olhos-d'Água";30;22;136;"SIM";136;"ALCANÇOU"
"MG";314550;"Olímpio Noronha";29;19;153;"SIM";153;"ALCANÇOU"
"MG";314560;"Oliveira";360;393;92;"SIM";92;"ALCANÇOU"
"MG";314570;"Oliveira Fortes";24;3;800;"SIM";800;"ALCANÇOU"
"MG";314580;"Onça de Pitangui";20;10;200;"SIM";200;"ALCANÇOU"
"MG";314585;"Oratórios";33;25;132;"SIM";132;"ALCANÇOU"
"MG";314587;"Orizânia";58;41;141;"SIM";141;"ALCANÇOU"
"MG";314590;"Ouro Branco";189;198;95;"SIM";95;"ALCANÇOU"
"MG";314600;"Ouro Fino";299;224;133;"SIM";133;"ALCANÇOU"
"MG";314610;"Ouro Preto";483;460;105;"SIM";105;"ALCANÇOU"
"MG";314620;"Ouro Verde de Minas";28;27;104;"SIM";104;"ALCANÇOU"
"MG";314625;"Padre Carvalho";21;22;95;"SIM";95;"ALCANÇOU"
"MG";314630;"Padre Paraíso";45;140;32;"NÃO";32;"NÃO ALCANÇOU"
"MG";314640;"Paineiras";20;27;74;"NÃO";74;"NÃO ALCANÇOU"
"MG";314650;"Pains";67;56;120;"SIM";120;"ALCANÇOU"
"MG";314655;"Pai Pedro";47;29;162;"SIM";162;"ALCANÇOU"
"MG";314660;"Paiva";17;6;283;"SIM";283;"ALCANÇOU"
"MG";314670;"Palma";52;73;71;"NÃO";71;"NÃO ALCANÇOU"
"MG";314675;"Palmópolis";36;42;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";314690;"Papagaios";89;101;88;"NÃO";88;"NÃO ALCANÇOU"
"MG";314700;"Paracatu";521;547;95;"SIM";95;"ALCANÇOU"
"MG";314710;"Pará de Minas";660;680;97;"SIM";97;"ALCANÇOU"
"MG";314720;"Paraguaçu";225;178;126;"SIM";126;"ALCANÇOU"
"MG";314730;"Paraisópolis";147;165;89;"NÃO";89;"NÃO ALCANÇOU"
"MG";314740;"Paraopeba";157;192;82;"NÃO";82;"NÃO ALCANÇOU"
"MG";314750;"Passabém";12;16;75;"NÃO";75;"NÃO ALCANÇOU"
"MG";314760;"Passa Quatro";105;149;70;"NÃO";70;"NÃO ALCANÇOU"
"MG";314770;"Passa Tempo";79;76;104;"SIM";104;"ALCANÇOU"
"MG";314780;"Passa-Vinte";14;14;100;"SIM";100;"ALCANÇOU"
"MG";314790;"Passos";809;923;88;"NÃO";88;"NÃO ALCANÇOU"
"MG";314795;"Patis";36;24;150;"SIM";150;"ALCANÇOU"
"MG";314800;"Patos de Minas";1121;1159;97;"SIM";97;"ALCANÇOU"
"MG";314810;"Patrocínio";636;616;103;"SIM";103;"ALCANÇOU"
"MG";314820;"Patrocínio do Muriaé";44;40;110;"SIM";110;"ALCANÇOU"
"MG";314830;"Paula Cândido";81;53;153;"SIM";153;"ALCANÇOU"
"MG";314840;"Paulistas";32;28;114;"SIM";114;"ALCANÇOU"
"MG";314850;"Pavão";38;57;67;"NÃO";67;"NÃO ALCANÇOU"
"MG";314860;"Peçanha";140;89;157;"SIM";157;"ALCANÇOU"
"MG";314870;"Pedra Azul";197;164;120;"SIM";120;"ALCANÇOU"
"MG";314875;"Pedra Bonita";40;23;174;"SIM";174;"ALCANÇOU"
"MG";314880;"Pedra do Anta";22;32;69;"NÃO";69;"NÃO ALCANÇOU"
"MG";314890;"Pedra do Indaiá";27;20;135;"SIM";135;"ALCANÇOU"
"MG";314900;"Pedra Dourada";17;11;155;"SIM";155;"ALCANÇOU"
"MG";314910;"Pedralva";96;76;126;"SIM";126;"ALCANÇOU"
"MG";314915;"Pedras de Maria da Cruz";83;59;141;"SIM";141;"ALCANÇOU"
"MG";314920;"Pedrinópolis";27;9;300;"SIM";300;"ALCANÇOU"
"MG";314930;"Pedro Leopoldo";352;378;93;"SIM";93;"ALCANÇOU"
"MG";314940;"Pedro Teixeira";10;14;71;"NÃO";71;"NÃO ALCANÇOU"
"MG";314950;"Pequeri";24;26;92;"SIM";92;"ALCANÇOU"
"MG";314960;"Pequi";24;17;141;"SIM";141;"ALCANÇOU"
"MG";314970;"Perdigão";59;54;109;"SIM";109;"ALCANÇOU"
"MG";314980;"Perdizes";93;93;100;"SIM";100;"ALCANÇOU"
"MG";314990;"Perdões";193;160;121;"SIM";121;"ALCANÇOU"
"MG";314995;"Periquito";55;46;120;"SIM";120;"ALCANÇOU"
"MG";315000;"Pescador";17;26;65;"NÃO";65;"NÃO ALCANÇOU"
"MG";315010;"Piau";27;27;100;"SIM";100;"ALCANÇOU"
"MG";315015;"Piedade de Caratinga";62;38;163;"SIM";163;"ALCANÇOU"
"MG";315020;"Piedade de Ponte Nova";30;29;103;"SIM";103;"ALCANÇOU"
"MG";315030;"Piedade do Rio Grande";41;35;117;"SIM";117;"ALCANÇOU"
"MG";315040;"Piedade dos Gerais";19;18;106;"SIM";106;"ALCANÇOU"
"MG";315050;"Pimenta";51;53;96;"SIM";96;"ALCANÇOU"
"MG";315053;"Pingo-d'Água";40;19;211;"SIM";211;"ALCANÇOU"
"MG";315057;"Pintópolis";39;41;95;"SIM";95;"ALCANÇOU"
"MG";315060;"Piracema";63;57;111;"SIM";111;"ALCANÇOU"
"MG";315070;"Pirajuba";32;24;133;"SIM";133;"ALCANÇOU"
"MG";315080;"Piranga";82;110;75;"NÃO";75;"NÃO ALCANÇOU"
"MG";315090;"Piranguçu";55;41;134;"SIM";134;"ALCANÇOU"
"MG";315100;"Piranguinho";65;48;135;"SIM";135;"ALCANÇOU"
"MG";315110;"Pirapetinga";64;79;81;"NÃO";81;"NÃO ALCANÇOU"
"MG";315120;"Pirapora";419;427;98;"SIM";98;"ALCANÇOU"
"MG";315130;"Piraúba";114;88;130;"SIM";130;"ALCANÇOU"
"MG";315140;"Pitangui";210;189;111;"SIM";111;"ALCANÇOU"
"MG";315150;"Piumhi";239;257;93;"SIM";93;"ALCANÇOU"
"MG";315160;"Planura";90;69;130;"SIM";130;"ALCANÇOU"
"MG";315170;"Poço Fundo";194;126;154;"SIM";154;"ALCANÇOU"
"MG";315180;"Poços de Caldas";1464;1439;102;"SIM";102;"ALCANÇOU"
"MG";315190;"Pocrane";77;68;113;"SIM";113;"ALCANÇOU"
"MG";315200;"Pompéu";230;244;94;"SIM";94;"ALCANÇOU"
"MG";315210;"Ponte Nova";465;484;96;"SIM";96;"ALCANÇOU"
"MG";315213;"Ponto Chique";23;20;115;"SIM";115;"ALCANÇOU"
"MG";315217;"Ponto dos Volantes";85;66;129;"SIM";129;"ALCANÇOU"
"MG";315220;"Porteirinha";274;264;104;"SIM";104;"ALCANÇOU"
"MG";315230;"Porto Firme";66;57;116;"SIM";116;"ALCANÇOU"
"MG";315240;"Poté";145;123;118;"SIM";118;"ALCANÇOU"
"MG";315250;"Pouso Alegre";1141;1029;111;"SIM";111;"ALCANÇOU"
"MG";315260;"Pouso Alto";66;51;129;"SIM";129;"ALCANÇOU"
"MG";315270;"Prados";72;74;97;"SIM";97;"ALCANÇOU"
"MG";315280;"Prata";130;189;69;"NÃO";69;"NÃO ALCANÇOU"
"MG";315290;"Pratápolis";34;68;50;"NÃO";50;"NÃO ALCANÇOU"
"MG";315300;"Pratinha";18;16;113;"SIM";113;"ALCANÇOU"
"MG";315310;"Presidente Bernardes";56;38;147;"SIM";147;"ALCANÇOU"
"MG";315320;"Presidente Juscelino";33;13;254;"SIM";254;"ALCANÇOU"
"MG";315330;"Presidente Kubitschek";15;15;100;"SIM";100;"ALCANÇOU"
"MG";315340;"Presidente Olegário";122;106;115;"SIM";115;"ALCANÇOU"
"MG";315350;"Alto Jequitibá";65;55;118;"SIM";118;"ALCANÇOU"
"MG";315360;"Prudente de Morais";55;64;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";315370;"Quartel Geral";18;28;64;"NÃO";64;"NÃO ALCANÇOU"
"MG";315380;"Queluzito";13;8;163;"SIM";163;"ALCANÇOU"
"MG";315390;"Raposos";95;82;116;"SIM";116;"ALCANÇOU"
"MG";315400;"Raul Soares";235;183;128;"SIM";128;"ALCANÇOU"
"MG";315410;"Recreio";94;100;94;"SIM";94;"ALCANÇOU"
"MG";315415;"Reduto";44;37;119;"SIM";119;"ALCANÇOU"
"MG";315420;"Resende Costa";106;71;149;"SIM";149;"ALCANÇOU"
"MG";315430;"Resplendor";162;126;129;"SIM";129;"ALCANÇOU"
"MG";315440;"Ressaquinha";39;29;134;"SIM";134;"ALCANÇOU"
"MG";315445;"Riachinho";41;30;137;"SIM";137;"ALCANÇOU"
"MG";315450;"Riacho dos Machados";60;41;146;"SIM";146;"ALCANÇOU"
"MG";315460;"Ribeirão das Neves";1949;1962;99;"SIM";99;"ALCANÇOU"
"MG";315470;"Ribeirão Vermelho";37;38;97;"SIM";97;"ALCANÇOU"
"MG";315480;"Rio Acima";52;54;96;"SIM";96;"ALCANÇOU"
"MG";315490;"Rio Casca";125;106;118;"SIM";118;"ALCANÇOU"
"MG";315500;"Rio Doce";12;18;67;"NÃO";67;"NÃO ALCANÇOU"
"MG";315510;"Rio do Prado";28;39;72;"NÃO";72;"NÃO ALCANÇOU"
"MG";315520;"Rio Espera";23;43;53;"NÃO";53;"NÃO ALCANÇOU"
"MG";315530;"Rio Manso";18;21;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";315540;"Rio Novo";90;54;167;"SIM";167;"ALCANÇOU"
"MG";315550;"Rio Paranaíba";86;83;104;"SIM";104;"ALCANÇOU"
"MG";315560;"Rio Pardo de Minas";182;154;118;"SIM";118;"ALCANÇOU"
"MG";315570;"Rio Piracicaba";124;90;138;"SIM";138;"ALCANÇOU"
"MG";315580;"Rio Pomba";129;182;71;"NÃO";71;"NÃO ALCANÇOU"
"MG";315590;"Rio Preto";55;50;110;"SIM";110;"ALCANÇOU"
"MG";315600;"Rio Vermelho";70;87;80;"NÃO";80;"NÃO ALCANÇOU"
"MG";315610;"Ritápolis";45;53;85;"NÃO";85;"NÃO ALCANÇOU"
"MG";315620;"Rochedo de Minas";17;10;170;"SIM";170;"ALCANÇOU"
"MG";315630;"Rodeiro";73;53;138;"SIM";138;"ALCANÇOU"
"MG";315640;"Romaria";13;23;57;"NÃO";57;"NÃO ALCANÇOU"
"MG";315645;"Rosário da Limeira";39;25;156;"SIM";156;"ALCANÇOU"
"MG";315650;"Rubelita";46;37;124;"SIM";124;"ALCANÇOU"
"MG";315660;"Rubim";59;94;63;"NÃO";63;"NÃO ALCANÇOU"
"MG";315670;"Sabará";818;870;94;"SIM";94;"ALCANÇOU"
"MG";315680;"Sabinópolis";73;138;53;"NÃO";53;"NÃO ALCANÇOU"
"MG";315690;"Sacramento";206;178;116;"SIM";116;"ALCANÇOU"
"MG";315700;"Salinas";336;275;122;"SIM";122;"ALCANÇOU"
"MG";315710;"Salto da Divisa";28;24;117;"SIM";117;"ALCANÇOU"
"MG";315720;"Santa Bárbara";205;194;106;"SIM";106;"ALCANÇOU"
"MG";315725;"Santa Bárbara do Leste";62;43;144;"SIM";144;"ALCANÇOU"
"MG";315727;"Santa Bárbara do Monte Verde";29;19;153;"SIM";153;"ALCANÇOU"
"MG";315730;"Santa Bárbara do Tugúrio";30;22;136;"SIM";136;"ALCANÇOU"
"MG";315733;"Santa Cruz de Minas";90;61;148;"SIM";148;"ALCANÇOU"
"MG";315737;"Santa Cruz de Salinas";32;25;128;"SIM";128;"ALCANÇOU"
"MG";315740;"Santa Cruz do Escalvado";39;40;98;"SIM";98;"ALCANÇOU"
"MG";315750;"Santa Efigênia de Minas";24;29;83;"NÃO";83;"NÃO ALCANÇOU"
"MG";315760;"Santa Fé de Minas";18;21;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";315765;"Santa Helena de Minas";20;36;56;"NÃO";56;"NÃO ALCANÇOU"
"MG";315770;"Santa Juliana";64;68;94;"SIM";94;"ALCANÇOU"
"MG";315780;"Santa Luzia";1340;1444;93;"SIM";93;"ALCANÇOU"
"MG";315790;"Santa Margarida";94;100;94;"SIM";94;"ALCANÇOU"
"MG";315800;"Santa Maria de Itabira";65;62;105;"SIM";105;"ALCANÇOU"
"MG";315810;"Santa Maria do Salto";16;22;73;"NÃO";73;"NÃO ALCANÇOU"
"MG";315820;"Santa Maria do Suaçuí";110;93;118;"SIM";118;"ALCANÇOU"
"MG";315830;"Santana da Vargem";54;35;154;"SIM";154;"ALCANÇOU"
"MG";315840;"Santana de Cataguases";40;32;125;"SIM";125;"ALCANÇOU"
"MG";315850;"Santana de Pirapama";37;43;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";315860;"Santana do Deserto";27;17;159;"SIM";159;"ALCANÇOU"
"MG";315870;"Santana do Garambéu";9;10;90;"SIM";90;"ALCANÇOU"
"MG";315880;"Santana do Jacaré";60;45;133;"SIM";133;"ALCANÇOU"
"MG";315890;"Santana do Manhuaçu";58;54;107;"SIM";107;"ALCANÇOU"
"MG";315895;"Santana do Paraíso";217;219;99;"SIM";99;"ALCANÇOU"
"MG";315900;"Santana do Riacho";19;32;59;"NÃO";59;"NÃO ALCANÇOU"
"MG";315910;"Santana dos Montes";23;15;153;"SIM";153;"ALCANÇOU"
"MG";315920;"Santa Rita de Caldas";62;78;79;"NÃO";79;"NÃO ALCANÇOU"
"MG";315930;"Santa Rita de Jacutinga";44;38;116;"SIM";116;"ALCANÇOU"
"MG";315935;"Santa Rita de Minas";44;32;138;"SIM";138;"ALCANÇOU"
"MG";315940;"Santa Rita de Ibitipoca";24;28;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";315950;"Santa Rita do Itueto";35;29;121;"SIM";121;"ALCANÇOU"
"MG";315960;"Santa Rita do Sapucaí";275;302;91;"SIM";91;"ALCANÇOU"
"MG";315970;"Santa Rosa da Serra";11;20;55;"NÃO";55;"NÃO ALCANÇOU"
"MG";315980;"Santa Vitória";171;132;130;"SIM";130;"ALCANÇOU"
"MG";315990;"Santo Antônio do Amparo";150;137;109;"SIM";109;"ALCANÇOU"
"MG";316000;"Santo Antônio do Aventureiro";35;27;130;"SIM";130;"ALCANÇOU"
"MG";316010;"Santo Antônio do Grama";24;35;69;"NÃO";69;"NÃO ALCANÇOU"
"MG";316020;"Santo Antônio do Itambé";13;28;46;"NÃO";46;"NÃO ALCANÇOU"
"MG";316030;"Santo Antônio do Jacinto";63;67;94;"SIM";94;"ALCANÇOU"
"MG";316040;"Santo Antônio do Monte";202;195;104;"SIM";104;"ALCANÇOU"
"MG";316045;"Santo Antônio do Retiro";37;32;116;"SIM";116;"ALCANÇOU"
"MG";316050;"Santo Antônio do Rio Abaixo";13;12;108;"SIM";108;"ALCANÇOU"
"MG";316060;"Santo Hipólito";22;20;110;"SIM";110;"ALCANÇOU"
