"UF";"COD_MUN";"NOME_MUN";"*Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"SP";350230;"Anhembi";;87;87;100;"Sim";100;"ALCANÇOU"
"SP";350240;"Anhumas";;13;14;92,8571428571429;"Não";92,9;"NÃO ALCANÇOU"
"SP";350250;"Aparecida";;66;70;94,2857142857143;"Não";94,3;"NÃO ALCANÇOU"
"SP";350260;"Aparecida d'Oeste";;19;19;100;"Sim";100;"ALCANÇOU"
"SP";350270;"Apiaí";;138;138;100;"Sim";100;"ALCANÇOU"
"SP";350275;"Araçariguama";;21;21;100;"Sim";100;"ALCANÇOU"
"SP";350280;"Araçatuba";;2834;2973;95,3245879582913;"Sim";95,3;"ALCANÇOU"
"SP";350290;"Araçoiaba da Serra";;12;12;100;"Sim";100;"ALCANÇOU"
"SP";350300;"Aramina";;2;2;100;"Sim";100;"ALCANÇOU"
"SP";350310;"Arandu";;67;67;100;"Sim";100;"ALCANÇOU"
"SP";350315;"Arapeí";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"SP";350320;"Araraquara";;3536;3569;99,0753712524517;"Sim";99,1;"ALCANÇOU"
"SP";350330;"Araras";;161;165;97,5757575757576;"Sim";97,6;"ALCANÇOU"
"SP";350335;"Arco-Íris";;10;10;100;"Sim";100;"ALCANÇOU"
"SP";350340;"Arealva";;67;68;98,5294117647059;"Sim";98,5;"ALCANÇOU"
"SP";350350;"Areias";;10;10;100;"Sim";100;"ALCANÇOU"
"SP";350360;"Areiópolis";;4;4;100;"Sim";100;"ALCANÇOU"
"SP";350370;"Ariranha";;106;107;99,0654205607477;"Sim";99,1;"ALCANÇOU"
"SP";350380;"Artur Nogueira";;220;222;99,0990990990991;"Sim";99,1;"ALCANÇOU"
"SP";350390;"Arujá";;544;654;83,1804281345566;"Não";83,2;"NÃO ALCANÇOU"
"SP";350395;"Aspásia";;5;5;100;"Sim";100;"ALCANÇOU"
"SP";350400;"Assis";;445;1012;43,9723320158103;"Não";44;"NÃO ALCANÇOU"
"SP";350410;"Atibaia";;1936;2892;66,9432918395574;"Não";66,9;"NÃO ALCANÇOU"
"SP";350420;"Auriflama";;121;122;99,1803278688525;"Sim";99,2;"ALCANÇOU"
"SP";350430;"Avaí";;4;4;100;"Sim";100;"ALCANÇOU"
"SP";350440;"Avanhandava";;18;18;100;"Sim";100;"ALCANÇOU"
"SP";350450;"Avaré";;1323;1567;84,4288449266114;"Não";84,4;"NÃO ALCANÇOU"
"SP";350460;"Bady Bassitt";;287;369;77,7777777777778;"Não";77,8;"NÃO ALCANÇOU"
"SP";350470;"Balbinos";;3;5;60;"Não";60;"NÃO ALCANÇOU"
"SP";350480;"Bálsamo";;95;95;100;"Sim";100;"ALCANÇOU"
"SP";350490;"Bananal";;1;16;6,25;"Não";6,2;"NÃO ALCANÇOU"
"SP";350500;"Barão de Antonina";;9;9;100;"Sim";100;"ALCANÇOU"
"SP";350510;"Barbosa";;46;46;100;"Sim";100;"ALCANÇOU"
"SP";350520;"Bariri";;136;136;100;"Sim";100;"ALCANÇOU"
"SP";350530;"Barra Bonita";;61;355;17,1830985915493;"Não";17,2;"NÃO ALCANÇOU"
"SP";350535;"Barra do Chapéu";;15;15;100;"Sim";100;"ALCANÇOU"
"SP";350540;"Barra do Turvo";;7;7;100;"Sim";100;"ALCANÇOU"
"SP";350550;"Barretos";;334;341;97,9472140762463;"Sim";97,9;"ALCANÇOU"
"SP";350560;"Barrinha";;30;30;100;"Sim";100;"ALCANÇOU"
"SP";350570;"Barueri";;379;403;94,044665012407;"Não";94;"NÃO ALCANÇOU"
"SP";350580;"Bastos";;284;284;100;"Sim";100;"ALCANÇOU"
"SP";350590;"Batatais";;652;652;100;"Sim";100;"ALCANÇOU"
"SP";350600;"Bauru";;1447;1455;99,4501718213058;"Sim";99,5;"ALCANÇOU"
"SP";350610;"Bebedouro";;1207;1207;100;"Sim";100;"ALCANÇOU"
"SP";350620;"Bento de Abreu";;6;6;100;"Sim";100;"ALCANÇOU"
"SP";350630;"Bernardino de Campos";;38;38;100;"Sim";100;"ALCANÇOU"
"SP";350635;"Bertioga";;15;16;93,75;"Não";93,8;"NÃO ALCANÇOU"
"SP";350640;"Bilac";;81;81;100;"Sim";100;"ALCANÇOU"
"SP";350650;"Birigui";;1145;1428;80,1820728291317;"Não";80,2;"NÃO ALCANÇOU"
"SP";350660;"Biritiba-Mirim";;113;250;45,2;"Não";45,2;"NÃO ALCANÇOU"
"SP";350670;"Boa Esperança do Sul";;88;124;70,9677419354839;"Não";71;"NÃO ALCANÇOU"
"SP";350680;"Bocaina";;49;49;100;"Sim";100;"ALCANÇOU"
"SP";350690;"Bofete";;86;86;100;"Sim";100;"ALCANÇOU"
"SP";350700;"Boituva";;27;27;100;"Sim";100;"ALCANÇOU"
"SP";350710;"Bom Jesus dos Perdões";;480;492;97,5609756097561;"Sim";97,6;"ALCANÇOU"
"SP";350715;"Bom Sucesso de Itararé";;2;2;100;"Sim";100;"ALCANÇOU"
"SP";350720;"Borá";;1;1;100;"Sim";100;"ALCANÇOU"
"SP";350730;"Boracéia";;14;14;100;"Sim";100;"ALCANÇOU"
"SP";350740;"Borborema";;250;250;100;"Sim";100;"ALCANÇOU"
"SP";350745;"Borebi";;5;5;100;"Sim";100;"ALCANÇOU"
"SP";350750;"Botucatu";;884;884;100;"Sim";100;"ALCANÇOU"
"SP";350760;"Bragança Paulista";;1038;1227;84,5965770171149;"Não";84,6;"NÃO ALCANÇOU"
"SP";350770;"Braúna";;18;20;90;"Não";90;"NÃO ALCANÇOU"
"SP";350775;"Brejo Alegre";;5;5;100;"Sim";100;"ALCANÇOU"
"SP";350780;"Brodowski";;169;170;99,4117647058823;"Sim";99,4;"ALCANÇOU"
"SP";350790;"Brotas";;231;242;95,4545454545455;"Sim";95,5;"ALCANÇOU"
"SP";350800;"Buri";;147;149;98,6577181208054;"Sim";98,7;"ALCANÇOU"
"SP";350810;"Buritama";;253;253;100;"Sim";100;"ALCANÇOU"
"SP";350820;"Buritizal";;21;21;100;"Sim";100;"ALCANÇOU"
"SP";350830;"Cabrália Paulista";;22;22;100;"Sim";100;"ALCANÇOU"
"SP";350840;"Cabreúva";;54;67;80,5970149253731;"Não";80,6;"NÃO ALCANÇOU"
"SP";350850;"Caçapava";;53;53;100;"Sim";100;"ALCANÇOU"
"SP";350860;"Cachoeira Paulista";;30;30;100;"Sim";100;"ALCANÇOU"
"SP";350870;"Caconde";;106;106;100;"Sim";100;"ALCANÇOU"
"SP";350880;"Cafelândia";;57;57;100;"Sim";100;"ALCANÇOU"
"SP";350890;"Caiabu";;2;2;100;"Sim";100;"ALCANÇOU"
"SP";350900;"Caieiras";;663;663;100;"Sim";100;"ALCANÇOU"
"SP";350910;"Caiuá";"X";;;;;;"NÃO ALCANÇOU"
"SP";350920;"Cajamar";;153;153;100;"Sim";100;"ALCANÇOU"
"SP";350925;"Cajati";;81;81;100;"Sim";100;"ALCANÇOU"
"SP";350930;"Cajobi";;57;139;41,0071942446043;"Não";41;"NÃO ALCANÇOU"
"SP";350940;"Cajuru";;82;84;97,6190476190476;"Sim";97,6;"ALCANÇOU"
"SP";350945;"Campina do Monte Alegre";;2;2;100;"Sim";100;"ALCANÇOU"
"SP";350950;"Campinas";;3660;3701;98,8921912996487;"Sim";98,9;"ALCANÇOU"
"SP";350960;"Campo Limpo Paulista";;39;41;95,1219512195122;"Sim";95,1;"ALCANÇOU"
"SP";350970;"Campos do Jordão";;103;108;95,3703703703704;"Sim";95,4;"ALCANÇOU"
"SP";350980;"Campos Novos Paulista";;60;60;100;"Sim";100;"ALCANÇOU"
"SP";350990;"Cananéia";;32;38;84,2105263157895;"Não";84,2;"NÃO ALCANÇOU"
"SP";350995;"Canas";"X";;;;;;"NÃO ALCANÇOU"
"SP";351000;"Cândido Mota";;33;33;100;"Sim";100;"ALCANÇOU"
"SP";351010;"Cândido Rodrigues";;14;14;100;"Sim";100;"ALCANÇOU"
"SP";351015;"Canitar";"X";;;;;;"NÃO ALCANÇOU"
"SP";351020;"Capão Bonito";;85;90;94,4444444444444;"Não";94,4;"NÃO ALCANÇOU"
"SP";351030;"Capela do Alto";;26;29;89,6551724137931;"Não";89,7;"NÃO ALCANÇOU"
"SP";351040;"Capivari";;123;126;97,6190476190476;"Sim";97,6;"ALCANÇOU"
"SP";351050;"Caraguatatuba";;76;88;86,3636363636364;"Não";86,4;"NÃO ALCANÇOU"
"SP";351060;"Carapicuíba";;76;76;100;"Sim";100;"ALCANÇOU"
"SP";351070;"Cardoso";;28;28;100;"Sim";100;"ALCANÇOU"
"SP";351080;"Casa Branca";;253;254;99,6062992125984;"Sim";99,6;"ALCANÇOU"
"SP";351090;"Cássia dos Coqueiros";;27;28;96,4285714285714;"Sim";96,4;"ALCANÇOU"
"SP";351100;"Castilho";;249;264;94,3181818181818;"Não";94,3;"NÃO ALCANÇOU"
"SP";351110;"Catanduva";;812;823;98,6634264884569;"Sim";98,7;"ALCANÇOU"
"SP";351120;"Catiguá";"X";;;;;;"NÃO ALCANÇOU"
"SP";351130;"Cedral";;245;246;99,5934959349593;"Sim";99,6;"ALCANÇOU"
"SP";351140;"Cerqueira César";;5;258;1,93798449612403;"Não";1,9;"NÃO ALCANÇOU"
"SP";351150;"Cerquilho";;382;442;86,4253393665158;"Não";86,4;"NÃO ALCANÇOU"
"SP";351160;"Cesário Lange";;6;7;85,7142857142857;"Não";85,7;"NÃO ALCANÇOU"
"SP";351170;"Charqueada";;239;248;96,3709677419355;"Sim";96,4;"ALCANÇOU"
"SP";351190;"Clementina";;99;127;77,9527559055118;"Não";78;"NÃO ALCANÇOU"
"SP";351200;"Colina";;73;95;76,8421052631579;"Não";76,8;"NÃO ALCANÇOU"
"SP";351210;"Colômbia";;210;210;100;"Sim";100;"ALCANÇOU"
"SP";351220;"Conchal";;159;159;100;"Sim";100;"ALCANÇOU"
"SP";351230;"Conchas";;8;8;100;"Sim";100;"ALCANÇOU"
"SP";351240;"Cordeirópolis";;757;757;100;"Sim";100;"ALCANÇOU"
"SP";351250;"Coroados";;102;105;97,1428571428571;"Sim";97,1;"ALCANÇOU"
"SP";351260;"Coronel Macedo";;43;43;100;"Sim";100;"ALCANÇOU"
"SP";351270;"Corumbataí";;72;72;100;"Sim";100;"ALCANÇOU"
"SP";351280;"Cosmópolis";;11;16;68,75;"Não";68,8;"NÃO ALCANÇOU"
"SP";351290;"Cosmorama";;80;80;100;"Sim";100;"ALCANÇOU"
"SP";351300;"Cotia";;1883;1886;99,8409331919406;"Sim";99,8;"ALCANÇOU"
"SP";351310;"Cravinhos";;152;153;99,3464052287582;"Sim";99,3;"ALCANÇOU"
"SP";351320;"Cristais Paulista";;7;95;7,36842105263158;"Não";7,4;"NÃO ALCANÇOU"
"SP";351330;"Cruzália";;14;14;100;"Sim";100;"ALCANÇOU"
"SP";351340;"Cruzeiro";;367;422;86,9668246445498;"Não";87;"NÃO ALCANÇOU"
"SP";351350;"Cubatão";;158;161;98,1366459627329;"Sim";98,1;"ALCANÇOU"
"SP";351360;"Cunha";;26;26;100;"Sim";100;"ALCANÇOU"
"SP";351370;"Descalvado";;261;261;100;"Sim";100;"ALCANÇOU"
"SP";351380;"Diadema";;1219;1247;97,7546110665597;"Sim";97,8;"ALCANÇOU"
"SP";351385;"Dirce Reis";;13;13;100;"Sim";100;"ALCANÇOU"
"SP";351390;"Divinolândia";;42;43;97,6744186046512;"Sim";97,7;"ALCANÇOU"
"SP";351400;"Dobrada";;14;26;53,8461538461538;"Não";53,8;"NÃO ALCANÇOU"
"SP";351410;"Dois Córregos";;65;65;100;"Sim";100;"ALCANÇOU"
"SP";351420;"Dolcinópolis";;8;8;100;"Sim";100;"ALCANÇOU"
"SP";351430;"Dourado";;258;261;98,8505747126437;"Sim";98,9;"ALCANÇOU"
"SP";351440;"Dracena";;53;53;100;"Sim";100;"ALCANÇOU"
"SP";351450;"Duartina";;44;46;95,6521739130435;"Sim";95,7;"ALCANÇOU"
"SP";351460;"Dumont";;116;116;100;"Sim";100;"ALCANÇOU"
"SP";351470;"Echaporã";;65;65;100;"Sim";100;"ALCANÇOU"
"SP";351480;"Eldorado";;14;16;87,5;"Não";87,5;"NÃO ALCANÇOU"
"SP";351490;"Elias Fausto";"X";;;;;;"NÃO ALCANÇOU"
"SP";351492;"Elisiário";;5;5;100;"Sim";100;"ALCANÇOU"
"SP";351495;"Embaúba";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SP";351500;"Embu das Artes";;15;25;60;"Não";60;"NÃO ALCANÇOU"
"SP";351510;"Embu-Guaçu";;350;357;98,0392156862745;"Sim";98;"ALCANÇOU"
"SP";351512;"Emilianópolis";"X";;;;;;"NÃO ALCANÇOU"
"SP";351515;"Engenheiro Coelho";;5;5;100;"Sim";100;"ALCANÇOU"
"SP";351518;"Espírito Santo do Pinhal";;249;258;96,5116279069768;"Sim";96,5;"ALCANÇOU"
"SP";351519;"Espírito Santo do Turvo";;79;83;95,1807228915663;"Sim";95,2;"ALCANÇOU"
"SP";351520;"Estrela d'Oeste";;139;140;99,2857142857143;"Sim";99,3;"ALCANÇOU"
"SP";351530;"Estrela do Norte";;3;3;100;"Sim";100;"ALCANÇOU"
"SP";351535;"Euclides da Cunha Paulista";;4;15;26,6666666666667;"Não";26,7;"NÃO ALCANÇOU"
"SP";351540;"Fartura";;97;97;100;"Sim";100;"ALCANÇOU"
"SP";351550;"Fernandópolis";;1011;1011;100;"Sim";100;"ALCANÇOU"
"SP";351560;"Fernando Prestes";;42;42;100;"Sim";100;"ALCANÇOU"
"SP";351565;"Fernão";;22;25;88;"Não";88;"NÃO ALCANÇOU"
"SP";351570;"Ferraz de Vasconcelos";;681;692;98,4104046242775;"Sim";98,4;"ALCANÇOU"
"SP";351580;"Flora Rica";"X";;;;;;"NÃO ALCANÇOU"
"SP";351590;"Floreal";;5;7;71,4285714285714;"Não";71,4;"NÃO ALCANÇOU"
"SP";351600;"Flórida Paulista";;14;14;100;"Sim";100;"ALCANÇOU"
"SP";351610;"Florínia";;24;25;96;"Sim";96;"ALCANÇOU"
"SP";351620;"Franca";;1990;1993;99,8494731560462;"Sim";99,8;"ALCANÇOU"
"SP";351630;"Francisco Morato";;311;316;98,4177215189873;"Sim";98,4;"ALCANÇOU"
"SP";351640;"Franco da Rocha";;352;361;97,5069252077562;"Sim";97,5;"ALCANÇOU"
"SP";351650;"Gabriel Monteiro";;6;11;54,5454545454545;"Não";54,5;"NÃO ALCANÇOU"
"SP";351660;"Gália";;32;32;100;"Sim";100;"ALCANÇOU"
"SP";351670;"Garça";;333;333;100;"Sim";100;"ALCANÇOU"
"SP";351680;"Gastão Vidigal";;1;4;25;"Não";25;"NÃO ALCANÇOU"
"SP";351685;"Gavião Peixoto";;141;141;100;"Sim";100;"ALCANÇOU"
"SP";351690;"General Salgado";;63;63;100;"Sim";100;"ALCANÇOU"
"SP";351700;"Getulina";;3;5;60;"Não";60;"NÃO ALCANÇOU"
"SP";351710;"Glicério";;19;20;95;"Sim";95;"ALCANÇOU"
"SP";351720;"Guaiçara";;9;9;100;"Sim";100;"ALCANÇOU"
"SP";351730;"Guaimbê";;12;12;100;"Sim";100;"ALCANÇOU"
"SP";351740;"Guaíra";;62;66;93,9393939393939;"Não";93,9;"NÃO ALCANÇOU"
"SP";351750;"Guapiaçu";;393;393;100;"Sim";100;"ALCANÇOU"
"SP";351760;"Guapiara";;115;115;100;"Sim";100;"ALCANÇOU"
"SP";351770;"Guará";;57;57;100;"Sim";100;"ALCANÇOU"
"SP";351780;"Guaraçaí";;39;39;100;"Sim";100;"ALCANÇOU"
"SP";351790;"Guaraci";;8;11;72,7272727272727;"Não";72,7;"NÃO ALCANÇOU"
"SP";351800;"Guarani d'Oeste";;5;5;100;"Sim";100;"ALCANÇOU"
"SP";351810;"Guarantã";;44;47;93,6170212765958;"Não";93,6;"NÃO ALCANÇOU"
"SP";351820;"Guararapes";;513;518;99,034749034749;"Sim";99;"ALCANÇOU"
"SP";351830;"Guararema";;355;355;100;"Sim";100;"ALCANÇOU"
"SP";351840;"Guaratinguetá";;674;685;98,3941605839416;"Sim";98,4;"ALCANÇOU"
"SP";351850;"Guareí";;3;3;100;"Sim";100;"ALCANÇOU"
"SP";351860;"Guariba";;72;72;100;"Sim";100;"ALCANÇOU"
"SP";351870;"Guarujá";;81;82;98,780487804878;"Sim";98,8;"ALCANÇOU"
"SP";351880;"Guarulhos";;3214;3430;93,7026239067055;"Não";93,7;"NÃO ALCANÇOU"
"SP";351885;"Guatapará";;77;78;98,7179487179487;"Sim";98,7;"ALCANÇOU"
"SP";351890;"Guzolândia";;18;18;100;"Sim";100;"ALCANÇOU"
"SP";351900;"Herculândia";;9;9;100;"Sim";100;"ALCANÇOU"
"SP";351905;"Holambra";;8;9;88,8888888888889;"Não";88,9;"NÃO ALCANÇOU"
"SP";351907;"Hortolândia";;1565;1566;99,9361430395913;"Sim";99,9;"ALCANÇOU"
"SP";351910;"Iacanga";;4;102;3,92156862745098;"Não";3,9;"NÃO ALCANÇOU"
"SP";351920;"Iacri";;30;30;100;"Sim";100;"ALCANÇOU"
"SP";351925;"Iaras";;54;59;91,5254237288136;"Não";91,5;"NÃO ALCANÇOU"
"SP";351930;"Ibaté";;6;6;100;"Sim";100;"ALCANÇOU"
"SP";351940;"Ibirá";;118;118;100;"Sim";100;"ALCANÇOU"
"SP";351950;"Ibirarema";;9;24;37,5;"Não";37,5;"NÃO ALCANÇOU"
"SP";351960;"Ibitinga";;24;24;100;"Sim";100;"ALCANÇOU"
"SP";351970;"Ibiúna";;24;24;100;"Sim";100;"ALCANÇOU"
"SP";351980;"Icém";;17;17;100;"Sim";100;"ALCANÇOU"
"SP";351990;"Iepê";;13;13;100;"Sim";100;"ALCANÇOU"
"SP";352000;"Igaraçu do Tietê";;50;51;98,0392156862745;"Sim";98;"ALCANÇOU"
"SP";352010;"Igarapava";;143;144;99,3055555555556;"Sim";99,3;"ALCANÇOU"
"SP";352020;"Igaratá";;226;227;99,5594713656388;"Sim";99,6;"ALCANÇOU"
"SP";352030;"Iguape";;28;28;100;"Sim";100;"ALCANÇOU"
"SP";352040;"Ilhabela";;10;18;55,5555555555556;"Não";55,6;"NÃO ALCANÇOU"
"SP";352042;"Ilha Comprida";;27;28;96,4285714285714;"Sim";96,4;"ALCANÇOU"
"SP";352044;"Ilha Solteira";;117;120;97,5;"Sim";97,5;"ALCANÇOU"
"SP";352050;"Indaiatuba";;437;478;91,4225941422594;"Não";91,4;"NÃO ALCANÇOU"
"SP";352060;"Indiana";;2;2;100;"Sim";100;"ALCANÇOU"
"SP";352070;"Indiaporã";;57;57;100;"Sim";100;"ALCANÇOU"
"SP";352080;"Inúbia Paulista";;24;24;100;"Sim";100;"ALCANÇOU"
"SP";352090;"Ipaussu";;22;25;88;"Não";88;"NÃO ALCANÇOU"
"SP";352100;"Iperó";;11;15;73,3333333333333;"Não";73,3;"NÃO ALCANÇOU"
"SP";352110;"Ipeúna";;40;42;95,2380952380952;"Sim";95,2;"ALCANÇOU"
"SP";352115;"Ipiguá";;163;163;100;"Sim";100;"ALCANÇOU"
"SP";352120;"Iporanga";;3;3;100;"Sim";100;"ALCANÇOU"
"SP";352130;"Ipuã";;189;191;98,9528795811518;"Sim";99;"ALCANÇOU"
"SP";352140;"Iracemápolis";;252;252;100;"Sim";100;"ALCANÇOU"
"SP";352150;"Irapuã";;17;17;100;"Sim";100;"ALCANÇOU"
"SP";352160;"Irapuru";;3;3;100;"Sim";100;"ALCANÇOU"
"SP";352170;"Itaberá";;53;53;100;"Sim";100;"ALCANÇOU"
"SP";352180;"Itaí";;328;329;99,6960486322188;"Sim";99,7;"ALCANÇOU"
"SP";352190;"Itajobi";;149;165;90,3030303030303;"Não";90,3;"NÃO ALCANÇOU"
"SP";352200;"Itaju";;14;15;93,3333333333333;"Não";93,3;"NÃO ALCANÇOU"
"SP";352210;"Itanhaém";;41;41;100;"Sim";100;"ALCANÇOU"
"SP";352215;"Itaóca";;6;6;100;"Sim";100;"ALCANÇOU"
"SP";352220;"Itapecerica da Serra";;58;65;89,2307692307692;"Não";89,2;"NÃO ALCANÇOU"
"SP";352230;"Itapetininga";;136;136;100;"Sim";100;"ALCANÇOU"
"SP";352240;"Itapeva";;427;428;99,7663551401869;"Sim";99,8;"ALCANÇOU"
"SP";352250;"Itapevi";;201;209;96,1722488038278;"Sim";96,2;"ALCANÇOU"
"SP";352260;"Itapira";;471;471;100;"Sim";100;"ALCANÇOU"
"SP";352265;"Itapirapuã Paulista";;20;28;71,4285714285714;"Não";71,4;"NÃO ALCANÇOU"
"SP";352270;"Itápolis";;255;262;97,3282442748092;"Sim";97,3;"ALCANÇOU"
"SP";352280;"Itaporanga";;91;91;100;"Sim";100;"ALCANÇOU"
"SP";352290;"Itapuí";;575;579;99,3091537132988;"Sim";99,3;"ALCANÇOU"
"SP";352300;"Itapura";;2;2;100;"Sim";100;"ALCANÇOU"
"SP";352310;"Itaquaquecetuba";;436;476;91,5966386554622;"Não";91,6;"NÃO ALCANÇOU"
"SP";352320;"Itararé";;366;366;100;"Sim";100;"ALCANÇOU"
"SP";352330;"Itariri";;20;21;95,2380952380952;"Sim";95,2;"ALCANÇOU"
"SP";352340;"Itatiba";;837;1205;69,4605809128631;"Não";69,5;"NÃO ALCANÇOU"
"SP";352350;"Itatinga";;59;409;14,4254278728606;"Não";14,4;"NÃO ALCANÇOU"
"SP";352360;"Itirapina";;122;122;100;"Sim";100;"ALCANÇOU"
"SP";352370;"Itirapuã";;30;36;83,3333333333333;"Não";83,3;"NÃO ALCANÇOU"
"SP";352380;"Itobi";;12;12;100;"Sim";100;"ALCANÇOU"
"SP";352390;"Itu";;39;40;97,5;"Sim";97,5;"ALCANÇOU"
"SP";352400;"Itupeva";;663;665;99,6992481203008;"Sim";99,7;"ALCANÇOU"
"SP";352410;"Ituverava";;322;385;83,6363636363636;"Não";83,6;"NÃO ALCANÇOU"
"SP";352420;"Jaborandi";;3;9;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"SP";352430;"Jaboticabal";;11;12;91,6666666666667;"Não";91,7;"NÃO ALCANÇOU"
"SP";352440;"Jacareí";;444;481;92,3076923076923;"Não";92,3;"NÃO ALCANÇOU"
"SP";352450;"Jaci";;302;307;98,371335504886;"Sim";98,4;"ALCANÇOU"
"SP";352460;"Jacupiranga";;31;33;93,9393939393939;"Não";93,9;"NÃO ALCANÇOU"
"SP";352470;"Jaguariúna";;300;300;100;"Sim";100;"ALCANÇOU"
"SP";352480;"Jales";;486;486;100;"Sim";100;"ALCANÇOU"
"SP";352490;"Jambeiro";;103;111;92,7927927927928;"Não";92,8;"NÃO ALCANÇOU"
"SP";352500;"Jandira";;5;7;71,4285714285714;"Não";71,4;"NÃO ALCANÇOU"
"SP";352510;"Jardinópolis";;284;308;92,2077922077922;"Não";92,2;"NÃO ALCANÇOU"
"SP";352520;"Jarinu";;402;410;98,0487804878049;"Sim";98;"ALCANÇOU"
"SP";352530;"Jaú";;414;433;95,6120092378753;"Sim";95,6;"ALCANÇOU"
"SP";352540;"Jeriquara";;1;1;100;"Sim";100;"ALCANÇOU"
"SP";352550;"Joanópolis";;92;96;95,8333333333333;"Sim";95,8;"ALCANÇOU"
"SP";352560;"João Ramalho";;4;4;100;"Sim";100;"ALCANÇOU"
"SP";352570;"José Bonifácio";;418;418;100;"Sim";100;"ALCANÇOU"
"SP";352580;"Júlio Mesquita";;1;1;100;"Sim";100;"ALCANÇOU"
"SP";352585;"Jumirim";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"SP";352590;"Jundiaí";;2090;2096;99,7137404580153;"Sim";99,7;"ALCANÇOU"
"SP";352600;"Junqueirópolis";;33;33;100;"Sim";100;"ALCANÇOU"
"SP";352610;"Juquiá";;8;8;100;"Sim";100;"ALCANÇOU"
"SP";352620;"Juquitiba";;169;170;99,4117647058823;"Sim";99,4;"ALCANÇOU"
"SP";352630;"Lagoinha";;1;1;100;"Sim";100;"ALCANÇOU"
"SP";352640;"Laranjal Paulista";;65;65;100;"Sim";100;"ALCANÇOU"
"SP";352650;"Lavínia";;21;24;87,5;"Não";87,5;"NÃO ALCANÇOU"
"SP";352660;"Lavrinhas";"X";;;;;;"NÃO ALCANÇOU"
"SP";352670;"Leme";;818;818;100;"Sim";100;"ALCANÇOU"
"SP";352680;"Lençóis Paulista";;1254;1344;93,3035714285714;"Não";93,3;"NÃO ALCANÇOU"
"SP";352690;"Limeira";;2482;2510;98,8844621513944;"Sim";98,9;"ALCANÇOU"
"SP";352700;"Lindóia";;5;5;100;"Sim";100;"ALCANÇOU"
"SP";352710;"Lins";;127;127;100;"Sim";100;"ALCANÇOU"
"SP";352720;"Lorena";;33;33;100;"Sim";100;"ALCANÇOU"
"SP";352725;"Lourdes";;6;6;100;"Sim";100;"ALCANÇOU"
"SP";352730;"Louveira";;512;513;99,8050682261209;"Sim";99,8;"ALCANÇOU"
"SP";352740;"Lucélia";;14;14;100;"Sim";100;"ALCANÇOU"
"SP";352750;"Lucianópolis";;23;23;100;"Sim";100;"ALCANÇOU"
"SP";352760;"Luís Antônio";;80;88;90,9090909090909;"Não";90,9;"NÃO ALCANÇOU"
"SP";352770;"Luiziânia";;37;38;97,3684210526316;"Sim";97,4;"ALCANÇOU"
"SP";352780;"Lupércio";;1;1;100;"Sim";100;"ALCANÇOU"
"SP";352790;"Lutécia";"X";;;;;;"NÃO ALCANÇOU"
"SP";352800;"Macatuba";;7;8;87,5;"Não";87,5;"NÃO ALCANÇOU"
"SP";352810;"Macaubal";;25;26;96,1538461538462;"Sim";96,2;"ALCANÇOU"
"SP";352820;"Macedônia";;13;13;100;"Sim";100;"ALCANÇOU"
"SP";352830;"Magda";;6;6;100;"Sim";100;"ALCANÇOU"
"SP";352840;"Mairinque";;14;15;93,3333333333333;"Não";93,3;"NÃO ALCANÇOU"
"SP";352850;"Mairiporã";;690;715;96,5034965034965;"Sim";96,5;"ALCANÇOU"
"SP";352860;"Manduri";;140;140;100;"Sim";100;"ALCANÇOU"
"SP";352870;"Marabá Paulista";;8;8;100;"Sim";100;"ALCANÇOU"
"SP";352880;"Maracaí";;15;16;93,75;"Não";93,8;"NÃO ALCANÇOU"
"SP";352885;"Marapoama";;36;36;100;"Sim";100;"ALCANÇOU"
"SP";352890;"Mariápolis";;7;9;77,7777777777778;"Não";77,8;"NÃO ALCANÇOU"
"SP";352900;"Marília";;2209;2224;99,3255395683453;"Sim";99,3;"ALCANÇOU"
"SP";352910;"Marinópolis";;10;10;100;"Sim";100;"ALCANÇOU"
"SP";352920;"Martinópolis";;162;164;98,780487804878;"Sim";98,8;"ALCANÇOU"
"SP";352930;"Matão";;1875;1880;99,7340425531915;"Sim";99,7;"ALCANÇOU"
"SP";352940;"Mauá";;2174;2177;99,8621956821314;"Sim";99,9;"ALCANÇOU"
"SP";352950;"Mendonça";;93;94;98,936170212766;"Sim";98,9;"ALCANÇOU"
"SP";352960;"Meridiano";;34;34;100;"Sim";100;"ALCANÇOU"
"SP";352965;"Mesópolis";"X";;;;;;"NÃO ALCANÇOU"
"SP";352970;"Miguelópolis";;1;4;25;"Não";25;"NÃO ALCANÇOU"
"SP";352980;"Mineiros do Tietê";;8;8;100;"Sim";100;"ALCANÇOU"
"SP";352990;"Miracatu";;18;18;100;"Sim";100;"ALCANÇOU"
"SP";353000;"Mira Estrela";;3;3;100;"Sim";100;"ALCANÇOU"
"SP";353010;"Mirandópolis";;117;118;99,1525423728814;"Sim";99,2;"ALCANÇOU"
"SP";353020;"Mirante do Paranapanema";;29;29;100;"Sim";100;"ALCANÇOU"
