"UF";"COD_MUN";"NOME_MUN";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"RN";241140;"Santana do Matos";92;104;88;"NÃO";88;"NÃO ALCANÇOU"
"RN";241142;"Santana do Seridó";29;18;161;"SIM";161;"ALCANÇOU"
"RN";241150;"Santo Antônio";278;156;178;"SIM";178;"ALCANÇOU"
"RN";241160;"São Bento do Norte";51;45;113;"SIM";113;"ALCANÇOU"
"RN";241170;"São Bento do Trairí";36;23;157;"SIM";157;"ALCANÇOU"
"RN";241180;"São Fernando";31;27;115;"SIM";115;"ALCANÇOU"
"RN";241190;"São Francisco do Oeste";46;37;124;"SIM";124;"ALCANÇOU"
"RN";241200;"São Gonçalo do Amarante";1350;624;216;"SIM";216;"ALCANÇOU"
"RN";241210;"São João do Sabugi";48;37;130;"SIM";130;"ALCANÇOU"
"RN";241220;"São José de Mipibu";587;461;127;"SIM";127;"ALCANÇOU"
"RN";241230;"São José do Campestre";102;89;115;"SIM";115;"ALCANÇOU"
"RN";241240;"São José do Seridó";43;39;110;"SIM";110;"ALCANÇOU"
"RN";241250;"São Miguel";340;183;186;"SIM";186;"ALCANÇOU"
"RN";241255;"São Miguel do Gostoso";146;94;155;"SIM";155;"ALCANÇOU"
"RN";241260;"São Paulo do Potengi";166;91;182;"SIM";182;"ALCANÇOU"
"RN";241270;"São Pedro";52;41;127;"SIM";127;"ALCANÇOU"
"RN";241280;"São Rafael";60;90;67;"NÃO";67;"NÃO ALCANÇOU"
"RN";241290;"São Tomé";83;103;81;"NÃO";81;"NÃO ALCANÇOU"
"RN";241300;"São Vicente";66;40;165;"SIM";165;"ALCANÇOU"
"RN";241310;"Senador Elói de Souza";84;60;140;"SIM";140;"ALCANÇOU"
"RN";241320;"Senador Georgino Avelino";44;32;138;"SIM";138;"ALCANÇOU"
"RN";241330;"Serra de São Bento";71;40;178;"SIM";178;"ALCANÇOU"
"RN";241335;"Serra do Mel";196;140;140;"SIM";140;"ALCANÇOU"
"RN";241340;"Serra Negra do Norte";53;62;85;"NÃO";85;"NÃO ALCANÇOU"
"RN";241350;"Serrinha";76;48;158;"SIM";158;"ALCANÇOU"
"RN";241355;"Serrinha dos Pintos";29;40;73;"NÃO";73;"NÃO ALCANÇOU"
"RN";241360;"Severiano Melo";49;23;213;"SIM";213;"ALCANÇOU"
"RN";241370;"Sítio Novo";50;23;217;"SIM";217;"ALCANÇOU"
"RN";241380;"Taboleiro Grande";24;30;80;"NÃO";80;"NÃO ALCANÇOU"
"RN";241390;"Taipu";114;83;137;"SIM";137;"ALCANÇOU"
"RN";241400;"Tangará";170;137;124;"SIM";124;"ALCANÇOU"
"RN";241410;"Tenente Ananias";82;74;111;"SIM";111;"ALCANÇOU"
"RN";241415;"Tenente Laurentino Cruz";97;52;187;"SIM";187;"ALCANÇOU"
"RN";241420;"Tibau do Sul";214;189;113;"SIM";113;"ALCANÇOU"
"RN";241430;"Timbaúba dos Batistas";22;9;244;"SIM";244;"ALCANÇOU"
"RN";241440;"Touros";453;394;115;"SIM";115;"ALCANÇOU"
"RN";241445;"Triunfo Potiguar";67;35;191;"SIM";191;"ALCANÇOU"
"RN";241450;"Umarizal";79;74;107;"SIM";107;"ALCANÇOU"
"RN";241460;"Upanema";128;114;112;"SIM";112;"ALCANÇOU"
"RN";241470;"Várzea";62;61;102;"SIM";102;"ALCANÇOU"
"RN";241475;"Venha-Ver";29;30;97;"SIM";97;"ALCANÇOU"
"RN";241480;"Vera Cruz";165;108;153;"SIM";153;"ALCANÇOU"
"RN";241490;"Viçosa";15;13;115;"SIM";115;"ALCANÇOU"
"RN";241500;"Vila Flor";32;38;84;"NÃO";84;"NÃO ALCANÇOU"
"PB";250010;"Água Branca";119;134;89;"NÃO";89;"NÃO ALCANÇOU"
"PB";250020;"Aguiar";43;37;116;"SIM";116;"ALCANÇOU"
"PB";250030;"Alagoa Grande";333;277;120;"SIM";120;"ALCANÇOU"
"PB";250040;"Alagoa Nova";253;282;90;"SIM";90;"ALCANÇOU"
"PB";250050;"Alagoinha";197;139;142;"SIM";142;"ALCANÇOU"
"PB";250053;"Alcantil";165;31;532;"SIM";532;"ALCANÇOU"
"PB";250057;"Algodão de Jandaíra";38;15;253;"SIM";253;"ALCANÇOU"
"PB";250060;"Alhandra";366;275;133;"SIM";133;"ALCANÇOU"
"PB";250070;"São João do Rio do Peixe";172;190;91;"SIM";91;"ALCANÇOU"
"PB";250073;"Amparo";19;1;1900;"SIM";1900;"ALCANÇOU"
"PB";250077;"Aparecida";79;54;146;"SIM";146;"ALCANÇOU"
"PB";250080;"Araçagi";186;136;137;"SIM";137;"ALCANÇOU"
"PB";250090;"Arara";98;98;100;"SIM";100;"ALCANÇOU"
"PB";250100;"Araruna";223;165;135;"SIM";135;"ALCANÇOU"
"PB";250110;"Areia";236;209;113;"SIM";113;"ALCANÇOU"
"PB";250115;"Areia de Baraúnas";19;16;119;"SIM";119;"ALCANÇOU"
"PB";250120;"Areial";92;49;188;"SIM";188;"ALCANÇOU"
"PB";250130;"Aroeiras";274;213;129;"SIM";129;"ALCANÇOU"
"PB";250135;"Assunção";49;42;117;"SIM";117;"ALCANÇOU"
"PB";250140;"Baía da Traição";75;134;56;"NÃO";56;"NÃO ALCANÇOU"
"PB";250150;"Bananeiras";268;262;102;"SIM";102;"ALCANÇOU"
"PB";250153;"Baraúna";54;41;132;"SIM";132;"ALCANÇOU"
"PB";250157;"Barra de Santana";108;65;166;"SIM";166;"ALCANÇOU"
"PB";250160;"Barra de Santa Rosa";123;91;135;"SIM";135;"ALCANÇOU"
"PB";250170;"Barra de São Miguel";120;52;231;"SIM";231;"ALCANÇOU"
"PB";250180;"Bayeux";968;1126;86;"NÃO";86;"NÃO ALCANÇOU"
"PB";250190;"Belém";174;141;123;"SIM";123;"ALCANÇOU"
"PB";250200;"Belém do Brejo do Cruz";58;49;118;"SIM";118;"ALCANÇOU"
"PB";250205;"Bernardino Batista";49;18;272;"SIM";272;"ALCANÇOU"
"PB";250210;"Boa Ventura";59;72;82;"NÃO";82;"NÃO ALCANÇOU"
"PB";250215;"Boa Vista";68;38;179;"SIM";179;"ALCANÇOU"
"PB";250220;"Bom Jesus";28;19;147;"SIM";147;"ALCANÇOU"
"PB";250230;"Bom Sucesso";29;29;100;"SIM";100;"ALCANÇOU"
"PB";250240;"Bonito de Santa Fé";121;58;209;"SIM";209;"ALCANÇOU"
"PB";250250;"Boqueirão";224;133;168;"SIM";168;"ALCANÇOU"
"PB";250260;"Igaracy";72;43;167;"SIM";167;"ALCANÇOU"
"PB";250270;"Borborema";60;52;115;"SIM";115;"ALCANÇOU"
"PB";250280;"Brejo do Cruz";158;117;135;"SIM";135;"ALCANÇOU"
"PB";250290;"Brejo dos Santos";71;42;169;"SIM";169;"ALCANÇOU"
"PB";250300;"Caaporã";278;171;163;"SIM";163;"ALCANÇOU"
"PB";250310;"Cabaceiras";66;34;194;"SIM";194;"ALCANÇOU"
"PB";250320;"Cabedelo";822;739;111;"SIM";111;"ALCANÇOU"
"PB";250330;"Cachoeira dos Índios";98;86;114;"SIM";114;"ALCANÇOU"
"PB";250340;"Cacimba de Areia";31;30;103;"SIM";103;"ALCANÇOU"
"PB";250350;"Cacimba de Dentro";208;175;119;"SIM";119;"ALCANÇOU"
"PB";250355;"Cacimbas";110;119;92;"SIM";92;"ALCANÇOU"
"PB";250360;"Caiçara";86;59;146;"SIM";146;"ALCANÇOU"
"PB";250370;"Cajazeiras";693;548;126;"SIM";126;"ALCANÇOU"
"PB";250375;"Cajazeirinhas";20;13;154;"SIM";154;"ALCANÇOU"
"PB";250380;"Caldas Brandão";86;64;134;"SIM";134;"ALCANÇOU"
"PB";250390;"Camalaú";69;40;173;"SIM";173;"ALCANÇOU"
"PB";250400;"Campina Grande";5683;5003;114;"SIM";114;"ALCANÇOU"
"PB";250403;"Capim";64;115;56;"NÃO";56;"NÃO ALCANÇOU"
"PB";250407;"Caraúbas";91;51;178;"SIM";178;"ALCANÇOU"
"PB";250410;"Carrapateira";39;7;557;"SIM";557;"ALCANÇOU"
"PB";250415;"Casserengue";85;66;129;"SIM";129;"ALCANÇOU"
"PB";250420;"Catingueira";34;43;79;"NÃO";79;"NÃO ALCANÇOU"
"PB";250430;"Catolé do Rocha";321;273;118;"SIM";118;"ALCANÇOU"
"PB";250435;"Caturité";80;53;151;"SIM";151;"ALCANÇOU"
"PB";250440;"Conceição";166;167;99;"SIM";99;"ALCANÇOU"
"PB";250450;"Condado";63;33;191;"SIM";191;"ALCANÇOU"
"PB";250460;"Conde";427;414;103;"SIM";103;"ALCANÇOU"
"PB";250470;"Congo";56;58;97;"SIM";97;"ALCANÇOU"
"PB";250480;"Coremas";171;135;127;"SIM";127;"ALCANÇOU"
"PB";250485;"Coxixola";14;12;117;"SIM";117;"ALCANÇOU"
"PB";250490;"Cruz do Espírito Santo";189;266;71;"NÃO";71;"NÃO ALCANÇOU"
"PB";250500;"Cubati";92;75;123;"SIM";123;"ALCANÇOU"
"PB";250510;"Cuité";209;179;117;"SIM";117;"ALCANÇOU"
"PB";250520;"Cuitegi";103;74;139;"SIM";139;"ALCANÇOU"
"PB";250523;"Cuité de Mamanguape";46;87;53;"NÃO";53;"NÃO ALCANÇOU"
"PB";250527;"Curral de Cima";45;54;83;"NÃO";83;"NÃO ALCANÇOU"
"PB";250530;"Curral Velho";30;21;143;"SIM";143;"ALCANÇOU"
"PB";250535;"Damião";41;42;98;"SIM";98;"ALCANÇOU"
"PB";250540;"Desterro";122;76;161;"SIM";161;"ALCANÇOU"
"PB";250550;"Vista Serrana";45;26;173;"SIM";173;"ALCANÇOU"
"PB";250560;"Diamante";71;79;90;"SIM";90;"ALCANÇOU"
"PB";250570;"Dona Inês";148;89;166;"SIM";166;"ALCANÇOU"
"PB";250580;"Duas Estradas";47;26;181;"SIM";181;"ALCANÇOU"
"PB";250590;"Emas";42;23;183;"SIM";183;"ALCANÇOU"
"PB";250600;"Esperança";393;364;108;"SIM";108;"ALCANÇOU"
"PB";250610;"Fagundes";132;114;116;"SIM";116;"ALCANÇOU"
"PB";250620;"Frei Martinho";33;25;132;"SIM";132;"ALCANÇOU"
"PB";250625;"Gado Bravo";101;57;177;"SIM";177;"ALCANÇOU"
"PB";250630;"Guarabira";775;696;111;"SIM";111;"ALCANÇOU"
"PB";250640;"Gurinhém";158;129;122;"SIM";122;"ALCANÇOU"
"PB";250650;"Gurjão";24;28;86;"NÃO";86;"NÃO ALCANÇOU"
"PB";250660;"Ibiara";44;49;90;"SIM";90;"ALCANÇOU"
"PB";250670;"Imaculada";114;87;131;"SIM";131;"ALCANÇOU"
"PB";250680;"Ingá";237;181;131;"SIM";131;"ALCANÇOU"
"PB";250690;"Itabaiana";272;278;98;"SIM";98;"ALCANÇOU"
"PB";250700;"Itaporanga";259;279;93;"SIM";93;"ALCANÇOU"
"PB";250710;"Itapororoca";177;252;70;"NÃO";70;"NÃO ALCANÇOU"
"PB";250720;"Itatuba";129;117;110;"SIM";110;"ALCANÇOU"
"PB";250730;"Jacaraú";115;187;61;"NÃO";61;"NÃO ALCANÇOU"
"PB";250740;"Jericó";73;53;138;"SIM";138;"ALCANÇOU"
"PB";250750;"João Pessoa";11195;10059;111;"SIM";111;"ALCANÇOU"
"PB";250760;"Juarez Távora";101;81;125;"SIM";125;"ALCANÇOU"
"PB";250770;"Juazeirinho";241;240;100;"SIM";100;"ALCANÇOU"
"PB";250780;"Junco do Seridó";68;62;110;"SIM";110;"ALCANÇOU"
"PB";250790;"Juripiranga";122;109;112;"SIM";112;"ALCANÇOU"
"PB";250800;"Juru";100;72;139;"SIM";139;"ALCANÇOU"
"PB";250810;"Lagoa";45;22;205;"SIM";205;"ALCANÇOU"
"PB";250820;"Lagoa de Dentro";104;58;179;"SIM";179;"ALCANÇOU"
"PB";250830;"Lagoa Seca";333;256;130;"SIM";130;"ALCANÇOU"
"PB";250840;"Lastro";38;25;152;"SIM";152;"ALCANÇOU"
"PB";250850;"Livramento";76;60;127;"SIM";127;"ALCANÇOU"
"PB";250855;"Logradouro";53;24;221;"SIM";221;"ALCANÇOU"
"PB";250860;"Lucena";165;169;98;"SIM";98;"ALCANÇOU"
"PB";250870;"Mãe d'Água";28;35;80;"NÃO";80;"NÃO ALCANÇOU"
"PB";250880;"Malta";65;57;114;"SIM";114;"ALCANÇOU"
"PB";250890;"Mamanguape";395;638;62;"NÃO";62;"NÃO ALCANÇOU"
"PB";250900;"Manaíra";128;82;156;"SIM";156;"ALCANÇOU"
"PB";250905;"Marcação";99;133;74;"NÃO";74;"NÃO ALCANÇOU"
"PB";250910;"Mari";197;246;80;"NÃO";80;"NÃO ALCANÇOU"
"PB";250915;"Marizópolis";43;39;110;"SIM";110;"ALCANÇOU"
"PB";250920;"Massaranduba";162;104;156;"SIM";156;"ALCANÇOU"
"PB";250930;"Mataraca";94;119;79;"NÃO";79;"NÃO ALCANÇOU"
"PB";250933;"Matinhas";66;41;161;"SIM";161;"ALCANÇOU"
"PB";250937;"Mato Grosso";23;17;135;"SIM";135;"ALCANÇOU"
"PB";250939;"Maturéia";95;87;109;"SIM";109;"ALCANÇOU"
"PB";250940;"Mogeiro";180;147;122;"SIM";122;"ALCANÇOU"
"PB";250950;"Montadas";75;50;150;"SIM";150;"ALCANÇOU"
"PB";250960;"Monte Horebe";54;27;200;"SIM";200;"ALCANÇOU"
"PB";250970;"Monteiro";427;298;143;"SIM";143;"ALCANÇOU"
"PB";250980;"Mulungu";138;94;147;"SIM";147;"ALCANÇOU"
"PB";250990;"Natuba";79;84;94;"SIM";94;"ALCANÇOU"
"PB";251000;"Nazarezinho";79;39;203;"SIM";203;"ALCANÇOU"
"PB";251010;"Nova Floresta";94;79;119;"SIM";119;"ALCANÇOU"
"PB";251020;"Nova Olinda";74;39;190;"SIM";190;"ALCANÇOU"
"PB";251030;"Nova Palmeira";29;37;78;"NÃO";78;"NÃO ALCANÇOU"
"PB";251040;"Olho d'Água";67;58;116;"SIM";116;"ALCANÇOU"
"PB";251050;"Olivedos";36;27;133;"SIM";133;"ALCANÇOU"
"PB";251060;"Ouro Velho";31;6;517;"SIM";517;"ALCANÇOU"
"PB";251065;"Parari";18;9;200;"SIM";200;"ALCANÇOU"
"PB";251070;"Passagem";33;16;206;"SIM";206;"ALCANÇOU"
"PB";251080;"Patos";1367;1155;118;"SIM";118;"ALCANÇOU"
"PB";251090;"Paulista";115;129;89;"NÃO";89;"NÃO ALCANÇOU"
"PB";251100;"Pedra Branca";51;36;142;"SIM";142;"ALCANÇOU"
"PB";251110;"Pedra Lavrada";63;66;95;"SIM";95;"ALCANÇOU"
"PB";251120;"Pedras de Fogo";379;350;108;"SIM";108;"ALCANÇOU"
"PB";251130;"Piancó";150;158;95;"SIM";95;"ALCANÇOU"
"PB";251140;"Picuí";180;184;98;"SIM";98;"ALCANÇOU"
"PB";251150;"Pilar";144;142;101;"SIM";101;"ALCANÇOU"
"PB";251160;"Pilões";103;57;181;"SIM";181;"ALCANÇOU"
"PB";251170;"Pilõezinhos";86;68;126;"SIM";126;"ALCANÇOU"
"PB";251180;"Pirpirituba";119;89;134;"SIM";134;"ALCANÇOU"
"PB";251190;"Pitimbu";208;147;141;"SIM";141;"ALCANÇOU"
"PB";251200;"Pocinhos";259;204;127;"SIM";127;"ALCANÇOU"
"PB";251203;"Poço Dantas";58;16;363;"SIM";363;"ALCANÇOU"
"PB";251207;"Poço de José de Moura";32;33;97;"SIM";97;"ALCANÇOU"
"PB";251210;"Pombal";363;232;156;"SIM";156;"ALCANÇOU"
"PB";251220;"Prata";47;25;188;"SIM";188;"ALCANÇOU"
"PB";251230;"Princesa Isabel";236;216;109;"SIM";109;"ALCANÇOU"
"PB";251240;"Puxinanã";189;147;129;"SIM";129;"ALCANÇOU"
"PB";251250;"Queimadas";593;521;114;"SIM";114;"ALCANÇOU"
"PB";251260;"Quixabá";18;27;67;"NÃO";67;"NÃO ALCANÇOU"
"PB";251270;"Remígio";207;206;100;"SIM";100;"ALCANÇOU"
"PB";251272;"Pedro Régis";47;41;115;"SIM";115;"ALCANÇOU"
"PB";251274;"Riachão";32;15;213;"SIM";213;"ALCANÇOU"
"PB";251275;"Riachão do Bacamarte";70;40;175;"SIM";175;"ALCANÇOU"
"PB";251276;"Riachão do Poço";47;54;87;"NÃO";87;"NÃO ALCANÇOU"
"PB";251278;"Riacho de Santo Antônio";35;17;206;"SIM";206;"ALCANÇOU"
"PB";251280;"Riacho dos Cavalos";77;81;95;"SIM";95;"ALCANÇOU"
"PB";251290;"Rio Tinto";228;297;77;"NÃO";77;"NÃO ALCANÇOU"
"PB";251300;"Salgadinho";31;32;97;"SIM";97;"ALCANÇOU"
"PB";251310;"Salgado de São Félix";119;133;89;"NÃO";89;"NÃO ALCANÇOU"
"PB";251315;"Santa Cecília";126;61;207;"SIM";207;"ALCANÇOU"
"PB";251320;"Santa Cruz";41;41;100;"SIM";100;"ALCANÇOU"
"PB";251330;"Santa Helena";49;53;92;"SIM";92;"ALCANÇOU"
"PB";251335;"Santa Inês";39;7;557;"SIM";557;"ALCANÇOU"
"PB";251340;"Santa Luzia";179;127;141;"SIM";141;"ALCANÇOU"
"PB";251350;"Santana de Mangueira";64;48;133;"SIM";133;"ALCANÇOU"
"PB";251360;"Santana dos Garrotes";59;51;116;"SIM";116;"ALCANÇOU"
"PB";251365;"Joca Claudino";21;26;81;"NÃO";81;"NÃO ALCANÇOU"
"PB";251370;"Santa Rita";1753;1506;116;"SIM";116;"ALCANÇOU"
"PB";251380;"Santa Teresinha";59;55;107;"SIM";107;"ALCANÇOU"
"PB";251385;"Santo André";34;15;227;"SIM";227;"ALCANÇOU"
"PB";251390;"São Bento";363;345;105;"SIM";105;"ALCANÇOU"
"PB";251392;"São Bentinho";44;48;92;"SIM";92;"ALCANÇOU"
"PB";251394;"São Domingos do Cariri";46;25;184;"SIM";184;"ALCANÇOU"
"PB";251396;"São Domingos";18;12;150;"SIM";150;"ALCANÇOU"
"PB";251398;"São Francisco";32;22;145;"SIM";145;"ALCANÇOU"
"PB";251400;"São João do Cariri";60;41;146;"SIM";146;"ALCANÇOU"
"PB";251410;"São João do Tigre";44;17;259;"SIM";259;"ALCANÇOU"
"PB";251420;"São José da Lagoa Tapada";63;38;166;"SIM";166;"ALCANÇOU"
"PB";251430;"São José de Caiana";75;66;114;"SIM";114;"ALCANÇOU"
"PB";251440;"São José de Espinharas";53;40;133;"SIM";133;"ALCANÇOU"
"PB";251445;"São José dos Ramos";83;65;128;"SIM";128;"ALCANÇOU"
"PB";251450;"São José de Piranhas";185;184;101;"SIM";101;"ALCANÇOU"
"PB";251455;"São José de Princesa";26;24;108;"SIM";108;"ALCANÇOU"
"PB";251460;"São José do Bonfim";42;32;131;"SIM";131;"ALCANÇOU"
"PB";251465;"São José do Brejo do Cruz";27;16;169;"SIM";169;"ALCANÇOU"
"PB";251470;"São José do Sabugi";37;28;132;"SIM";132;"ALCANÇOU"
"PB";251480;"São José dos Cordeiros";41;11;373;"SIM";373;"ALCANÇOU"
"PB";251490;"São Mamede";89;70;127;"SIM";127;"ALCANÇOU"
"PB";251500;"São Miguel de Taipu";90;78;115;"SIM";115;"ALCANÇOU"
"PB";251510;"São Sebastião de Lagoa de Roça";124;65;191;"SIM";191;"ALCANÇOU"
"PB";251520;"São Sebastião do Umbuzeiro";49;34;144;"SIM";144;"ALCANÇOU"
"PB";251530;"Sapé";590;504;117;"SIM";117;"ALCANÇOU"
"PB";251540;"São Vicente do Seridó";149;117;127;"SIM";127;"ALCANÇOU"
"PB";251550;"Serra Branca";104;101;103;"SIM";103;"ALCANÇOU"
"PB";251560;"Serra da Raiz";39;20;195;"SIM";195;"ALCANÇOU"
"PB";251570;"Serra Grande";30;27;111;"SIM";111;"ALCANÇOU"
"PB";251580;"Serra Redonda";115;60;192;"SIM";192;"ALCANÇOU"
"PB";251590;"Serraria";50;47;106;"SIM";106;"ALCANÇOU"
"PB";251593;"Sertãozinho";62;48;129;"SIM";129;"ALCANÇOU"
"PB";251597;"Sobrado";94;112;84;"NÃO";84;"NÃO ALCANÇOU"
"PB";251600;"Solânea";319;304;105;"SIM";105;"ALCANÇOU"
"PB";251610;"Soledade";166;111;150;"SIM";150;"ALCANÇOU"
"PB";251615;"Sossêgo";48;45;107;"SIM";107;"ALCANÇOU"
"PB";251620;"Sousa";784;718;109;"SIM";109;"ALCANÇOU"
"PB";251630;"Sumé";158;131;121;"SIM";121;"ALCANÇOU"
"PB";251640;"Tacima";71;72;99;"SIM";99;"ALCANÇOU"
"PB";251650;"Taperoá";164;122;134;"SIM";134;"ALCANÇOU"
"PB";251660;"Tavares";140;99;141;"SIM";141;"ALCANÇOU"
"PB";251670;"Teixeira";199;198;101;"SIM";101;"ALCANÇOU"
"PB";251675;"Tenório";29;30;97;"SIM";97;"ALCANÇOU"
"PB";251680;"Triunfo";83;64;130;"SIM";130;"ALCANÇOU"
"PB";251690;"Uiraúna";161;130;124;"SIM";124;"ALCANÇOU"
"PB";251700;"Umbuzeiro";111;99;112;"SIM";112;"ALCANÇOU"
"PB";251710;"Várzea";24;18;133;"SIM";133;"ALCANÇOU"
"PB";251720;"Vieirópolis";42;28;150;"SIM";150;"ALCANÇOU"
"PB";251740;"Zabelê";23;9;256;"SIM";256;"ALCANÇOU"
"PE";260005;"Abreu e Lima";985;785;125;"SIM";125;"ALCANÇOU"
"PE";260010;"Afogados da Ingazeira";509;402;127;"SIM";127;"ALCANÇOU"
"PE";260020;"Afrânio";217;170;128;"SIM";128;"ALCANÇOU"
"PE";260030;"Agrestina";359;366;98;"SIM";98;"ALCANÇOU"
"PE";260040;"Água Preta";334;275;121;"SIM";121;"ALCANÇOU"
"PE";260050;"Águas Belas";650;543;120;"SIM";120;"ALCANÇOU"
"PE";260060;"Alagoinha";209;145;144;"SIM";144;"ALCANÇOU"
"PE";260070;"Aliança";466;399;117;"SIM";117;"ALCANÇOU"
"PE";260080;"Altinho";187;213;88;"NÃO";88;"NÃO ALCANÇOU"
"PE";260090;"Amaraji";244;223;109;"SIM";109;"ALCANÇOU"
"PE";260100;"Angelim";114;104;110;"SIM";110;"ALCANÇOU"
"PE";260105;"Araçoiaba";251;200;126;"SIM";126;"ALCANÇOU"
"PE";260110;"Araripina";1464;1221;120;"SIM";120;"ALCANÇOU"
"PE";260120;"Arcoverde";1089;945;115;"SIM";115;"ALCANÇOU"
"PE";260130;"Barra de Guabiraba";146;123;119;"SIM";119;"ALCANÇOU"
"PE";260140;"Barreiros";537;412;130;"SIM";130;"ALCANÇOU"
"PE";260150;"Belém de Maria";101;118;86;"NÃO";86;"NÃO ALCANÇOU"
"PE";260160;"Belém do São Francisco";241;224;108;"SIM";108;"ALCANÇOU"
"PE";260170;"Belo Jardim";1159;1052;110;"SIM";110;"ALCANÇOU"
"PE";260180;"Betânia";114;116;98;"SIM";98;"ALCANÇOU"
"PE";260190;"Bezerros";715;627;114;"SIM";114;"ALCANÇOU"
"PE";260200;"Bodocó";446;392;114;"SIM";114;"ALCANÇOU"
"PE";260210;"Bom Conselho";441;318;139;"SIM";139;"ALCANÇOU"
"PE";260220;"Bom Jardim";361;317;114;"SIM";114;"ALCANÇOU"
"PE";260230;"Bonito";515;499;103;"SIM";103;"ALCANÇOU"
"PE";260240;"Brejão";139;139;100;"SIM";100;"ALCANÇOU"
"PE";260250;"Brejinho";71;36;197;"SIM";197;"ALCANÇOU"
"PE";260260;"Brejo da Madre de Deus";630;638;99;"SIM";99;"ALCANÇOU"
"PE";260270;"Buenos Aires";145;108;134;"SIM";134;"ALCANÇOU"
"PE";260280;"Buíque";724;716;101;"SIM";101;"ALCANÇOU"
"PE";260290;"Cabo de Santo Agostinho";2456;1858;132;"SIM";132;"ALCANÇOU"
"PE";260300;"Cabrobó";464;424;109;"SIM";109;"ALCANÇOU"
"PE";260310;"Cachoeirinha";280;282;99;"SIM";99;"ALCANÇOU"
"PE";260320;"Caetés";410;318;129;"SIM";129;"ALCANÇOU"
"PE";260330;"Calçado";99;99;100;"SIM";100;"ALCANÇOU"
"PE";260340;"Calumbi";66;46;143;"SIM";143;"ALCANÇOU"
"PE";260345;"Camaragibe";1640;1328;123;"SIM";123;"ALCANÇOU"
"PE";260350;"Camocim de São Félix";186;186;100;"SIM";100;"ALCANÇOU"
"PE";260360;"Camutanga";96;82;117;"SIM";117;"ALCANÇOU"
"PE";260370;"Canhotinho";312;260;120;"SIM";120;"ALCANÇOU"
"PE";260380;"Capoeiras";241;200;121;"SIM";121;"ALCANÇOU"
"PE";260390;"Carnaíba";220;206;107;"SIM";107;"ALCANÇOU"
"PE";260392;"Carnaubeira da Penha";229;159;144;"SIM";144;"ALCANÇOU"
"PE";260400;"Carpina";848;697;122;"SIM";122;"ALCANÇOU"
"PE";260410;"Caruaru";5611;4635;121;"SIM";121;"ALCANÇOU"
"PE";260415;"Casinhas";152;131;116;"SIM";116;"ALCANÇOU"
"PE";260420;"Catende";398;398;100;"SIM";100;"ALCANÇOU"
"PE";260430;"Cedro";120;100;120;"SIM";120;"ALCANÇOU"
"PE";260440;"Chã de Alegria";131;100;131;"SIM";131;"ALCANÇOU"
"PE";260450;"Chã Grande";292;231;126;"SIM";126;"ALCANÇOU"
"PE";260460;"Condado";280;227;123;"SIM";123;"ALCANÇOU"
"PE";260470;"Correntes";159;146;109;"SIM";109;"ALCANÇOU"
"PE";260480;"Cortês";146;112;130;"SIM";130;"ALCANÇOU"
"PE";260490;"Cumaru";134;68;197;"SIM";197;"ALCANÇOU"
"PE";260500;"Cupira";304;224;136;"SIM";136;"ALCANÇOU"
"PE";260510;"Custódia";436;358;122;"SIM";122;"ALCANÇOU"
"PE";260515;"Dormentes";238;123;193;"SIM";193;"ALCANÇOU"
"PE";260520;"Escada";668;167;400;"SIM";400;"ALCANÇOU"
"PE";260530;"Exu";419;271;155;"SIM";155;"ALCANÇOU"
"PE";260540;"Feira Nova";249;253;98;"SIM";98;"ALCANÇOU"
"PE";260550;"Ferreiros";116;107;108;"SIM";108;"ALCANÇOU"
"PE";260560;"Flores";226;208;109;"SIM";109;"ALCANÇOU"
"PE";260570;"Floresta";448;353;127;"SIM";127;"ALCANÇOU"
"PE";260580;"Frei Miguelinho";129;125;103;"SIM";103;"ALCANÇOU"
"PE";260590;"Gameleira";242;207;117;"SIM";117;"ALCANÇOU"
"PE";260600;"Garanhuns";1929;1585;122;"SIM";122;"ALCANÇOU"
"PE";260610;"Glória do Goitá";315;253;125;"SIM";125;"ALCANÇOU"
"PE";260620;"Goiana";1037;976;106;"SIM";106;"ALCANÇOU"
"PE";260630;"Granito";78;81;96;"SIM";96;"ALCANÇOU"
"PE";260640;"Gravatá";963;805;120;"SIM";120;"ALCANÇOU"
"PE";260650;"Iati";231;246;94;"SIM";94;"ALCANÇOU"
"PE";260660;"Ibimirim";380;281;135;"SIM";135;"ALCANÇOU"
"PE";260670;"Ibirajuba";96;93;103;"SIM";103;"ALCANÇOU"
"PE";260680;"Igarassu";1383;1276;108;"SIM";108;"ALCANÇOU"
"PE";260690;"Iguaracy";108;75;144;"SIM";144;"ALCANÇOU"
"PE";260700;"Inajá";340;284;120;"SIM";120;"ALCANÇOU"
"PE";260710;"Ingazeira";49;42;117;"SIM";117;"ALCANÇOU"
"PE";260720;"Ipojuca";1654;1531;108;"SIM";108;"ALCANÇOU"
"PE";260730;"Ipubi";494;320;154;"SIM";154;"ALCANÇOU"
"PE";260740;"Itacuruba";63;45;140;"SIM";140;"ALCANÇOU"
"PE";260750;"Itaíba";367;294;125;"SIM";125;"ALCANÇOU"
"PE";260760;"Ilha de Itamaracá";216;204;106;"SIM";106;"ALCANÇOU"
