"UF";"cod_mun";"NUM_2025.a";"DEN_2025.a";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"PI";220105;30;48;2,5;4;0,625;"Não";62,5;"NÃO ALCANÇOU"
"PI";220110;12;72;1;6;0,166666666666667;"Não";16,7;"NÃO ALCANÇOU"
"PI";220115;68;72;5,66666666666667;6;0,944444444444444;"Sim";94,4;"ALCANÇOU"
"PI";220117;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PI";220120;240;240;20;20;1;"Sim";100;"ALCANÇOU"
"PI";220130;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PI";220140;20;36;1,66666666666667;3;0,555555555555556;"Não";55,6;"NÃO ALCANÇOU"
"PI";220150;156;168;13;14;0,928571428571429;"Sim";92,9;"ALCANÇOU"
"PI";220155;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PI";220157;16;24;1,33333333333333;2;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"PI";220160;59;80;4,91666666666667;6,66666666666667;0,7375;"Não";73,8;"NÃO ALCANÇOU"
"PI";220170;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PI";220173;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PI";220177;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PI";220180;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"PI";220190;134;156;11,1666666666667;13;0,858974358974359;"Sim";85,9;"ALCANÇOU"
