"UF";"COD_MUN";"NOME_MUN";"*Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"MG";313040;"Ijaci";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313050;"Ilicínea";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313055;"Imbé de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313060;"Inconfidentes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313065;"Indaiabira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313070;"Indianópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313080;"Ingaí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313090;"Inhapim";;6;6;100;"Sim";100;"ALCANÇOU"
"MG";313100;"Inhaúma";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313110;"Inimutaba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313115;"Ipaba";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";313120;"Ipanema";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313130;"Ipatinga";;9;11;81,8;"Sim";81,8;"ALCANÇOU"
"MG";313140;"Ipiaçu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313150;"Ipuiúna";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313160;"Iraí de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313170;"Itabira";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";313180;"Itabirinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313190;"Itabirito";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";313200;"Itacambira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313210;"Itacarambi";;10;16;62,5;"Não";62,5;"NÃO ALCANÇOU"
"MG";313220;"Itaguara";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313230;"Itaipé";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313240;"Itajubá";;10;10;100;"Sim";100;"ALCANÇOU"
"MG";313250;"Itamarandiba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313260;"Itamarati de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313270;"Itambacuri";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";313280;"Itambé do Mato Dentro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313290;"Itamogi";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313300;"Itamonte";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313310;"Itanhandu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313320;"Itanhomi";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"MG";313330;"Itaobim";;4;4;100;"Sim";100;"ALCANÇOU"
"MG";313340;"Itapagipe";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313350;"Itapecerica";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313360;"Itapeva";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313370;"Itatiaiuçu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313375;"Itaú de Minas";;4;7;57,1;"Não";57,1;"NÃO ALCANÇOU"
"MG";313380;"Itaúna";;0;4;0;"Não";0;"NÃO ALCANÇOU"
"MG";313390;"Itaverava";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313400;"Itinga";;5;5;100;"Sim";100;"ALCANÇOU"
"MG";313410;"Itueta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313420;"Ituiutaba";;22;23;95,7;"Sim";95,7;"ALCANÇOU"
"MG";313430;"Itumirim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313440;"Iturama";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";313450;"Itutinga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313460;"Jaboticatubas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313470;"Jacinto";;17;17;100;"Sim";100;"ALCANÇOU"
"MG";313480;"Jacuí";;0;3;0;"Não";0;"NÃO ALCANÇOU"
"MG";313490;"Jacutinga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313500;"Jaguaraçu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313505;"Jaíba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313507;"Jampruca";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313510;"Janaúba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313520;"Januária";;262;375;69,9;"Não";69,9;"NÃO ALCANÇOU"
"MG";313530;"Japaraíba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313535;"Japonvar";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313540;"Jeceaba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313545;"Jenipapo de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313550;"Jequeri";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313560;"Jequitaí";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"MG";313570;"Jequitibá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313580;"Jequitinhonha";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";313590;"Jesuânia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313600;"Joaíma";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313610;"Joanésia";;1;14;7,1;"Não";7,1;"NÃO ALCANÇOU"
"MG";313620;"João Monlevade";;1;1;100;"Sim";100;"ALCANÇOU"
"MG";313630;"João Pinheiro";;7;7;100;"Sim";100;"ALCANÇOU"
"MG";313640;"Joaquim Felício";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313650;"Jordânia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313652;"José Gonçalves de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313655;"José Raydan";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313657;"Josenópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313660;"Nova União";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313665;"Juatuba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313670;"Juiz de Fora";;13;15;86,7;"Sim";86,7;"ALCANÇOU"
"MG";313680;"Juramento";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313690;"Juruaia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313695;"Juvenília";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";313700;"Ladainha";;4;5;80;"Não";80;"NÃO ALCANÇOU"
"MG";313710;"Lagamar";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313720;"Lagoa da Prata";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";313730;"Lagoa dos Patos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313740;"Lagoa Dourada";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313750;"Lagoa Formosa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313753;"Lagoa Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313760;"Lagoa Santa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313770;"Lajinha";;1;1;100;"Sim";100;"ALCANÇOU"
"MG";313780;"Lambari";;6;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";313790;"Lamim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313800;"Laranjal";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313810;"Lassance";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";313820;"Lavras";;6;15;40;"Não";40;"NÃO ALCANÇOU"
"MG";313830;"Leandro Ferreira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313835;"Leme do Prado";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313840;"Leopoldina";;3;4;75;"Não";75;"NÃO ALCANÇOU"
"MG";313850;"Liberdade";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313860;"Lima Duarte";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313862;"Limeira do Oeste";;3;3;100;"Sim";100;"ALCANÇOU"
"MG";313865;"Lontra";;1;1;100;"Sim";100;"ALCANÇOU"
"MG";313867;"Luisburgo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313868;"Luislândia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313870;"Luminárias";;9;9;100;"Sim";100;"ALCANÇOU"
"MG";313880;"Luz";;1;1;100;"Sim";100;"ALCANÇOU"
"MG";313890;"Machacalis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313900;"Machado";;9;9;100;"Sim";100;"ALCANÇOU"
"MG";313910;"Madre de Deus de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313920;"Malacacheta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313925;"Mamonas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313930;"Manga";;18;18;100;"Sim";100;"ALCANÇOU"
"MG";313940;"Manhuaçu";;5;5;100;"Sim";100;"ALCANÇOU"
"MG";313950;"Manhumirim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313960;"Mantena";;18;18;100;"Sim";100;"ALCANÇOU"
"MG";313970;"Maravilhas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313980;"Mar de Espanha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";313990;"Maria da Fé";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314000;"Mariana";;7;7;100;"Sim";100;"ALCANÇOU"
"MG";314010;"Marilac";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314015;"Mário Campos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314020;"Maripá de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314030;"Marliéria";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314040;"Marmelópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314050;"Martinho Campos";;5;5;100;"Sim";100;"ALCANÇOU"
"MG";314053;"Martins Soares";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314055;"Mata Verde";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314060;"Materlândia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314070;"Mateus Leme";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314080;"Matias Barbosa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314085;"Matias Cardoso";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";314090;"Matipó";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314100;"Mato Verde";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314110;"Matozinhos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314120;"Matutina";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314130;"Medeiros";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314140;"Medina";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314150;"Mendes Pimentel";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"MG";314160;"Mercês";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314170;"Mesquita";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314180;"Minas Novas";;7;7;100;"Sim";100;"ALCANÇOU"
"MG";314190;"Minduri";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314200;"Mirabela";;7;9;77,8;"Não";77,8;"NÃO ALCANÇOU"
"MG";314210;"Miradouro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314220;"Miraí";;6;5;120;"Sim";120;"ALCANÇOU"
"MG";314225;"Miravânia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314230;"Moeda";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314240;"Moema";;12;12;100;"Sim";100;"ALCANÇOU"
"MG";314250;"Monjolos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314260;"Monsenhor Paulo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314270;"Montalvânia";;0;4;0;"Não";0;"NÃO ALCANÇOU"
"MG";314280;"Monte Alegre de Minas";;1;1;100;"Sim";100;"ALCANÇOU"
"MG";314290;"Monte Azul";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MG";314300;"Monte Belo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314310;"Monte Carmelo";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";314315;"Monte Formoso";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314320;"Monte Santo de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314330;"Montes Claros";;150;163;92;"Sim";92;"ALCANÇOU"
"MG";314340;"Monte Sião";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314345;"Montezuma";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314350;"Morada Nova de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314360;"Morro da Garça";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314370;"Morro do Pilar";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314380;"Munhoz";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314390;"Muriaé";;0;4;0;"Não";0;"NÃO ALCANÇOU"
"MG";314400;"Mutum";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314410;"Muzambinho";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314420;"Nacip Raydan";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314430;"Nanuque";;10;16;62,5;"Não";62,5;"NÃO ALCANÇOU"
"MG";314435;"Naque";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314437;"Natalândia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314440;"Natércia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314450;"Nazareno";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314460;"Nepomuceno";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314465;"Ninheira";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"MG";314467;"Nova Belém";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314470;"Nova Era";;3;3;100;"Sim";100;"ALCANÇOU"
"MG";314480;"Nova Lima";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";314490;"Nova Módica";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MG";314500;"Nova Ponte";;3;3;100;"Sim";100;"ALCANÇOU"
"MG";314505;"Nova Porteirinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314510;"Nova Resende";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MG";314520;"Nova Serrana";;14;14;100;"Sim";100;"ALCANÇOU"
"MG";314530;"Novo Cruzeiro";;11;17;64,7;"Não";64,7;"NÃO ALCANÇOU"
"MG";314535;"Novo Oriente de Minas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314537;"Novorizonte";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314540;"Olaria";;4;4;100;"Sim";100;"ALCANÇOU"
"MG";314545;"Olhos-d'Água";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314550;"Olímpio Noronha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314560;"Oliveira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314570;"Oliveira Fortes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314580;"Onça de Pitangui";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314585;"Oratórios";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314587;"Orizânia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314590;"Ouro Branco";;4;4;100;"Sim";100;"ALCANÇOU"
"MG";314600;"Ouro Fino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314610;"Ouro Preto";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314620;"Ouro Verde de Minas";;1;1;100;"Sim";100;"ALCANÇOU"
"MG";314625;"Padre Carvalho";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314630;"Padre Paraíso";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314640;"Paineiras";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314650;"Pains";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314655;"Pai Pedro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314660;"Paiva";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314670;"Palma";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314675;"Palmópolis";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";314690;"Papagaios";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314700;"Paracatu";;35;35;100;"Sim";100;"ALCANÇOU"
"MG";314710;"Pará de Minas";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";314720;"Paraguaçu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314730;"Paraisópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314740;"Paraopeba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314750;"Passabém";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314760;"Passa Quatro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314770;"Passa Tempo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314780;"Passa-Vinte";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314790;"Passos";;27;27;100;"Sim";100;"ALCANÇOU"
"MG";314795;"Patis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314800;"Patos de Minas";;10;12;83,3;"Sim";83,3;"ALCANÇOU"
"MG";314810;"Patrocínio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314820;"Patrocínio do Muriaé";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314830;"Paula Cândido";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314840;"Paulistas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314850;"Pavão";;2;2;100;"Sim";100;"ALCANÇOU"
"MG";314860;"Peçanha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314870;"Pedra Azul";;6;6;100;"Sim";100;"ALCANÇOU"
"MG";314875;"Pedra Bonita";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314880;"Pedra do Anta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314890;"Pedra do Indaiá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314900;"Pedra Dourada";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314910;"Pedralva";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314915;"Pedras de Maria da Cruz";;0;19;0;"Não";0;"NÃO ALCANÇOU"
"MG";314920;"Pedrinópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314930;"Pedro Leopoldo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314940;"Pedro Teixeira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314950;"Pequeri";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314960;"Pequi";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314970;"Perdigão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314980;"Perdizes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314990;"Perdões";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";314995;"Periquito";;9;9;100;"Sim";100;"ALCANÇOU"
"MG";315000;"Pescador";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315010;"Piau";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315015;"Piedade de Caratinga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315020;"Piedade de Ponte Nova";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315030;"Piedade do Rio Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315040;"Piedade dos Gerais";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315050;"Pimenta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315053;"Pingo-d'Água";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315057;"Pintópolis";;0;6;0;"Não";0;"NÃO ALCANÇOU"
"MG";315060;"Piracema";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";315070;"Pirajuba";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"MG";315080;"Piranga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315090;"Piranguçu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315100;"Piranguinho";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MG";315110;"Pirapetinga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315120;"Pirapora";;21;21;100;"Sim";100;"ALCANÇOU"
"MG";315130;"Piraúba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315140;"Pitangui";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315150;"Piumhi";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315160;"Planura";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315170;"Poço Fundo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315180;"Poços de Caldas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315190;"Pocrane";;6;6;100;"Sim";100;"ALCANÇOU"
"MG";315200;"Pompéu";;2;4;50;"Não";50;"NÃO ALCANÇOU"
"MG";315210;"Ponte Nova";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315213;"Ponto Chique";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315217;"Ponto dos Volantes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315220;"Porteirinha";;1;7;14,3;"Não";14,3;"NÃO ALCANÇOU"
"MG";315230;"Porto Firme";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315240;"Poté";;9;22;40,9;"Não";40,9;"NÃO ALCANÇOU"
"MG";315250;"Pouso Alegre";;12;12;100;"Sim";100;"ALCANÇOU"
"MG";315260;"Pouso Alto";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315270;"Prados";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315280;"Prata";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315290;"Pratápolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315300;"Pratinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315310;"Presidente Bernardes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315320;"Presidente Juscelino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315330;"Presidente Kubitschek";;0;6;0;"Não";0;"NÃO ALCANÇOU"
"MG";315340;"Presidente Olegário";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315350;"Alto Jequitibá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315360;"Prudente de Morais";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315370;"Quartel Geral";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315380;"Queluzito";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315390;"Raposos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315400;"Raul Soares";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315410;"Recreio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315415;"Reduto";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315420;"Resende Costa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315430;"Resplendor";;3;3;100;"Sim";100;"ALCANÇOU"
"MG";315440;"Ressaquinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315445;"Riachinho";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315450;"Riacho dos Machados";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315460;"Ribeirão das Neves";;49;60;81,7;"Sim";81,7;"ALCANÇOU"
"MG";315470;"Ribeirão Vermelho";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"MG";315480;"Rio Acima";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
