"UF";"COD_MUN";"NOME_MUN";"Ausencia_de_Casos";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"RJ";330020;"Araruama";;739;757;97,6221928665786;97,6;"ALCANÇOU"
"RJ";330022;"Areal";;21;31;67,741935483871;67,7;"NÃO ALCANÇOU"
"RJ";330023;"Armação dos Búzios";;178;187;95,1871657754011;95,2;"ALCANÇOU"
"RJ";330025;"Arraial do Cabo";;207;219;94,5205479452055;94,5;"ALCANÇOU"
"RJ";330030;"Barra do Piraí";;330;331;99,6978851963746;99,7;"ALCANÇOU"
"RJ";330040;"Barra Mansa";;212;251;84,4621513944223;84,5;"NÃO ALCANÇOU"
"RJ";330045;"Belford Roxo";;1082;1190;90,9243697478992;90,9;"NÃO ALCANÇOU"
"RJ";330050;"Bom Jardim";;18;21;85,7142857142857;85,7;"NÃO ALCANÇOU"
"RJ";330060;"Bom Jesus do Itabapoana";;87;181;48,0662983425414;48,1;"NÃO ALCANÇOU"
"RJ";330070;"Cabo Frio";;916;949;96,522655426765;96,5;"ALCANÇOU"
"RJ";330080;"Cachoeiras de Macacu";;402;405;99,2592592592593;99,3;"ALCANÇOU"
"RJ";330090;"Cambuci";;42;42;100;100;"ALCANÇOU"
"RJ";330093;"Carapebus";;63;72;87,5;87,5;"NÃO ALCANÇOU"
"RJ";330095;"Comendador Levy Gasparian";"X";;;;;"NÃO ALCANÇOU"
"RJ";330100;"Campos dos Goytacazes";;1244;1388;89,6253602305476;89,6;"NÃO ALCANÇOU"
"RJ";330110;"Cantagalo";;72;75;96;96;"ALCANÇOU"
"RJ";330115;"Cardoso Moreira";;4;5;80;80;"NÃO ALCANÇOU"
"RJ";330120;"Carmo";;133;135;98,5185185185185;98,5;"ALCANÇOU"
"RJ";330130;"Casimiro de Abreu";;327;355;92,112676056338;92,1;"NÃO ALCANÇOU"
"RJ";330140;"Conceição de Macabu";;70;111;63,0630630630631;63,1;"NÃO ALCANÇOU"
"RJ";330150;"Cordeiro";;158;158;100;100;"ALCANÇOU"
"RJ";330160;"Duas Barras";;57;61;93,4426229508197;93,4;"NÃO ALCANÇOU"
"RJ";330170;"Duque de Caxias";;2853;3160;90,2848101265823;90,3;"NÃO ALCANÇOU"
"RJ";330180;"Engenheiro Paulo de Frontin";;77;77;100;100;"ALCANÇOU"
"RJ";330185;"Guapimirim";;182;183;99,4535519125683;99,5;"ALCANÇOU"
"RJ";330187;"Iguaba Grande";;208;210;99,0476190476191;99;"ALCANÇOU"
"RJ";330190;"Itaboraí";;735;735;100;100;"ALCANÇOU"
"RJ";330200;"Itaguaí";;349;350;99,7142857142857;99,7;"ALCANÇOU"
"RJ";330205;"Italva";;12;12;100;100;"ALCANÇOU"
"RJ";330210;"Itaocara";;34;35;97,1428571428571;97,1;"ALCANÇOU"
"RJ";330220;"Itaperuna";;363;369;98,3739837398374;98,4;"ALCANÇOU"
"RJ";330225;"Itatiaia";;192;196;97,9591836734694;98;"ALCANÇOU"
"RJ";330227;"Japeri";;398;417;95,4436450839329;95,4;"ALCANÇOU"
"RJ";330230;"Laje do Muriaé";;2;4;50;50;"NÃO ALCANÇOU"
"RJ";330240;"Macaé";;1567;1791;87,4930206588498;87,5;"NÃO ALCANÇOU"
"RJ";330245;"Macuco";;22;22;100;100;"ALCANÇOU"
"RJ";330250;"Magé";;975;1120;87,0535714285714;87,1;"NÃO ALCANÇOU"
"RJ";330260;"Mangaratiba";;781;787;99,2376111817027;99,2;"ALCANÇOU"
"RJ";330270;"Maricá";;994;1018;97,6424361493124;97,6;"ALCANÇOU"
"RJ";330280;"Mendes";;101;107;94,392523364486;94,4;"NÃO ALCANÇOU"
"RJ";330285;"Mesquita";;901;908;99,2290748898678;99,2;"ALCANÇOU"
"RJ";330290;"Miguel Pereira";;160;160;100;100;"ALCANÇOU"
"RJ";330300;"Miracema";;14;16;87,5;87,5;"NÃO ALCANÇOU"
"RJ";330310;"Natividade";;38;43;88,3720930232558;88,4;"NÃO ALCANÇOU"
"RJ";330320;"Nilópolis";;62;65;95,3846153846154;95,4;"ALCANÇOU"
"RJ";330330;"Niterói";;2526;2595;97,3410404624277;97,3;"ALCANÇOU"
"RJ";330340;"Nova Friburgo";;405;410;98,780487804878;98,8;"ALCANÇOU"
"RJ";330350;"Nova Iguaçu";;8608;8617;99,8955552976674;99,9;"ALCANÇOU"
"RJ";330360;"Paracambi";;331;332;99,6987951807229;99,7;"ALCANÇOU"
"RJ";330370;"Paraíba do Sul";;58;60;96,6666666666667;96,7;"ALCANÇOU"
"RJ";330380;"Paraty";;470;474;99,1561181434599;99,2;"ALCANÇOU"
"RJ";330385;"Paty do Alferes";;5;6;83,3333333333333;83,3;"NÃO ALCANÇOU"
"RJ";330390;"Petrópolis";;2459;2473;99,4338859684594;99,4;"ALCANÇOU"
"RJ";330395;"Pinheiral";;98;115;85,2173913043478;85,2;"NÃO ALCANÇOU"
"RJ";330400;"Piraí";;151;151;100;100;"ALCANÇOU"
"RJ";330410;"Porciúncula";;65;73;89,041095890411;89;"NÃO ALCANÇOU"
"RJ";330411;"Porto Real";;48;54;88,8888888888889;88,9;"NÃO ALCANÇOU"
"RJ";330412;"Quatis";;26;26;100;100;"ALCANÇOU"
"RJ";330414;"Queimados";;662;815;81,2269938650307;81,2;"NÃO ALCANÇOU"
"RJ";330415;"Quissamã";;218;219;99,5433789954338;99,5;"ALCANÇOU"
"RJ";330420;"Resende";;594;594;100;100;"ALCANÇOU"
"RJ";330430;"Rio Bonito";;454;506;89,7233201581028;89,7;"NÃO ALCANÇOU"
"RJ";330440;"Rio Claro";;55;58;94,8275862068966;94,8;"ALCANÇOU"
"RJ";330450;"Rio das Flores";;61;62;98,3870967741936;98,4;"ALCANÇOU"
"RJ";330452;"Rio das Ostras";;993;1449;68,5300207039337;68,5;"NÃO ALCANÇOU"
"RJ";330455;"Rio de Janeiro";;32846;32907;99,8146291062692;99,8;"ALCANÇOU"
"RJ";330460;"Santa Maria Madalena";;21;21;100;100;"ALCANÇOU"
"RJ";330470;"Santo Antônio de Pádua";;41;42;97,6190476190476;97,6;"ALCANÇOU"
"RJ";330475;"São Francisco de Itabapoana";;54;68;79,4117647058823;79,4;"NÃO ALCANÇOU"
"RJ";330480;"São Fidélis";;90;92;97,8260869565217;97,8;"ALCANÇOU"
"RJ";330490;"São Gonçalo";;3031;3450;87,8550724637681;87,9;"NÃO ALCANÇOU"
"RJ";330500;"São João da Barra";;73;73;100;100;"ALCANÇOU"
"RJ";330510;"São João de Meriti";;392;409;95,8435207823961;95,8;"ALCANÇOU"
"RJ";330513;"São José de Ubá";;8;8;100;100;"ALCANÇOU"
"RJ";330515;"São José do Vale do Rio Preto";;68;72;94,4444444444444;94,4;"NÃO ALCANÇOU"
"RJ";330520;"São Pedro da Aldeia";;242;266;90,9774436090226;91;"NÃO ALCANÇOU"
"RJ";330530;"São Sebastião do Alto";;2;2;100;100;"ALCANÇOU"
"RJ";330540;"Sapucaia";;49;53;92,4528301886792;92,5;"NÃO ALCANÇOU"
"RJ";330550;"Saquarema";;1044;1083;96,398891966759;96,4;"ALCANÇOU"
"RJ";330555;"Seropédica";;163;181;90,0552486187845;90,1;"NÃO ALCANÇOU"
"RJ";330560;"Silva Jardim";;130;138;94,2028985507246;94,2;"NÃO ALCANÇOU"
"RJ";330570;"Sumidouro";;85;92;92,3913043478261;92,4;"NÃO ALCANÇOU"
"RJ";330575;"Tanguá";;190;207;91,7874396135266;91,8;"NÃO ALCANÇOU"
"RJ";330580;"Teresópolis";;901;942;95,6475583864119;95,6;"ALCANÇOU"
"RJ";330590;"Trajano de Moraes";;4;4;100;100;"ALCANÇOU"
"RJ";330600;"Três Rios";;320;529;60,4914933837429;60,5;"NÃO ALCANÇOU"
"RJ";330610;"Valença";;550;555;99,0990990990991;99,1;"ALCANÇOU"
"RJ";330615;"Varre-Sai";;3;3;100;100;"ALCANÇOU"
"RJ";330620;"Vassouras";;612;617;99,1896272285251;99,2;"ALCANÇOU"
"RJ";330630;"Volta Redonda";;1258;1267;99,2896606156275;99,3;"ALCANÇOU"
"SP";350010;"Adamantina";;37;37;100;100;"ALCANÇOU"
"SP";350020;"Adolfo";;21;21;100;100;"ALCANÇOU"
"SP";350030;"Aguaí";;124;124;100;100;"ALCANÇOU"
"SP";350040;"Águas da Prata";;8;8;100;100;"ALCANÇOU"
"SP";350050;"Águas de Lindóia";;95;117;81,1965811965812;81,2;"NÃO ALCANÇOU"
"SP";350055;"Águas de Santa Bárbara";;15;15;100;100;"ALCANÇOU"
"SP";350060;"Águas de São Pedro";;5;5;100;100;"ALCANÇOU"
"SP";350070;"Agudos";;179;181;98,8950276243094;98,9;"ALCANÇOU"
"SP";350075;"Alambari";;12;13;92,3076923076923;92,3;"NÃO ALCANÇOU"
"SP";350080;"Alfredo Marcondes";;6;6;100;100;"ALCANÇOU"
"SP";350090;"Altair";;7;7;100;100;"ALCANÇOU"
"SP";350100;"Altinópolis";;94;138;68,1159420289855;68,1;"NÃO ALCANÇOU"
"SP";350110;"Alto Alegre";;4;4;100;100;"ALCANÇOU"
"SP";350115;"Alumínio";;48;53;90,5660377358491;90,6;"NÃO ALCANÇOU"
"SP";350120;"Álvares Florence";;6;6;100;100;"ALCANÇOU"
"SP";350130;"Álvares Machado";;59;61;96,7213114754098;96,7;"ALCANÇOU"
"SP";350140;"Álvaro de Carvalho";;9;9;100;100;"ALCANÇOU"
"SP";350150;"Alvinlândia";;1;1;100;100;"ALCANÇOU"
"SP";350160;"Americana";;1186;1309;90,6035141329259;90,6;"NÃO ALCANÇOU"
"SP";350170;"Américo Brasiliense";;121;146;82,8767123287671;82,9;"NÃO ALCANÇOU"
"SP";350180;"Américo de Campos";;21;21;100;100;"ALCANÇOU"
"SP";350190;"Amparo";;226;247;91,497975708502;91,5;"NÃO ALCANÇOU"
"SP";350200;"Analândia";;20;24;83,3333333333333;83,3;"NÃO ALCANÇOU"
"SP";350210;"Andradina";;178;178;100;100;"ALCANÇOU"
"SP";350220;"Angatuba";;90;90;100;100;"ALCANÇOU"
"SP";350230;"Anhembi";;24;24;100;100;"ALCANÇOU"
"SP";350240;"Anhumas";;2;2;100;100;"ALCANÇOU"
"SP";350250;"Aparecida";;160;162;98,7654320987654;98,8;"ALCANÇOU"
"SP";350260;"Aparecida dOeste";;6;6;100;100;"ALCANÇOU"
"SP";350270;"Apiaí";;83;84;98,8095238095238;98,8;"ALCANÇOU"
"SP";350275;"Araçariguama";;102;107;95,3271028037383;95,3;"ALCANÇOU"
"SP";350280;"Araçatuba";;637;654;97,4006116207951;97,4;"ALCANÇOU"
"SP";350290;"Araçoiaba da Serra";;25;49;51,0204081632653;51;"NÃO ALCANÇOU"
"SP";350300;"Aramina";"X";;;;;"NÃO ALCANÇOU"
"SP";350310;"Arandu";;10;10;100;100;"ALCANÇOU"
"SP";350315;"Arapeí";;5;5;100;100;"ALCANÇOU"
"SP";350320;"Araraquara";;499;506;98,6166007905138;98,6;"ALCANÇOU"
"SP";350330;"Araras";;92;106;86,7924528301887;86,8;"NÃO ALCANÇOU"
"SP";350335;"Arco-Íris";"X";;;;;"NÃO ALCANÇOU"
"SP";350340;"Arealva";;22;23;95,6521739130435;95,7;"ALCANÇOU"
"SP";350350;"Areias";;13;13;100;100;"ALCANÇOU"
"SP";350360;"Areiópolis";;20;24;83,3333333333333;83,3;"NÃO ALCANÇOU"
"SP";350370;"Ariranha";;48;48;100;100;"ALCANÇOU"
"SP";350380;"Artur Nogueira";;69;73;94,5205479452055;94,5;"ALCANÇOU"
"SP";350390;"Arujá";;473;483;97,9296066252588;97,9;"ALCANÇOU"
"SP";350395;"Aspásia";;4;4;100;100;"ALCANÇOU"
"SP";350400;"Assis";;565;567;99,647266313933;99,6;"ALCANÇOU"
"SP";350410;"Atibaia";;486;579;83,9378238341969;83,9;"NÃO ALCANÇOU"
"SP";350420;"Auriflama";;112;120;93,3333333333333;93,3;"NÃO ALCANÇOU"
"SP";350430;"Avaí";;2;2;100;100;"ALCANÇOU"
"SP";350440;"Avanhandava";;16;19;84,2105263157895;84,2;"NÃO ALCANÇOU"
"SP";350450;"Avaré";;203;203;100;100;"ALCANÇOU"
"SP";350460;"Bady Bassitt";;185;185;100;100;"ALCANÇOU"
"SP";350470;"Balbinos";"X";;;;;"NÃO ALCANÇOU"
"SP";350480;"Bálsamo";;33;33;100;100;"ALCANÇOU"
"SP";350490;"Bananal";;19;20;95;95;"ALCANÇOU"
"SP";350500;"Barão de Antonina";;13;13;100;100;"ALCANÇOU"
"SP";350510;"Barbosa";;15;15;100;100;"ALCANÇOU"
"SP";350520;"Bariri";;54;54;100;100;"ALCANÇOU"
"SP";350530;"Barra Bonita";;154;163;94,478527607362;94,5;"ALCANÇOU"
"SP";350535;"Barra do Chapéu";;3;3;100;100;"ALCANÇOU"
"SP";350540;"Barra do Turvo";;17;18;94,4444444444444;94,4;"NÃO ALCANÇOU"
"SP";350550;"Barretos";;405;413;98,0629539951574;98,1;"ALCANÇOU"
"SP";350560;"Barrinha";;122;131;93,1297709923664;93,1;"NÃO ALCANÇOU"
"SP";350570;"Barueri";;1421;1459;97,3954763536669;97,4;"ALCANÇOU"
"SP";350580;"Bastos";;31;31;100;100;"ALCANÇOU"
"SP";350590;"Batatais";;323;323;100;100;"ALCANÇOU"
"SP";350600;"Bauru";;1233;1306;94,4104134762634;94,4;"NÃO ALCANÇOU"
"SP";350610;"Bebedouro";;373;387;96,3824289405685;96,4;"ALCANÇOU"
"SP";350620;"Bento de Abreu";;4;4;100;100;"ALCANÇOU"
"SP";350630;"Bernardino de Campos";;6;6;100;100;"ALCANÇOU"
"SP";350635;"Bertioga";;228;238;95,7983193277311;95,8;"ALCANÇOU"
"SP";350640;"Bilac";;3;4;75;75;"NÃO ALCANÇOU"
"SP";350650;"Birigui";;421;429;98,1351981351981;98,1;"ALCANÇOU"
"SP";350660;"Biritiba-Mirim";;294;302;97,3509933774834;97,4;"ALCANÇOU"
"SP";350670;"Boa Esperança do Sul";;5;6;83,3333333333333;83,3;"NÃO ALCANÇOU"
"SP";350680;"Bocaina";"X";;;;;"NÃO ALCANÇOU"
"SP";350690;"Bofete";;34;34;100;100;"ALCANÇOU"
"SP";350700;"Boituva";;218;242;90,0826446280992;90,1;"NÃO ALCANÇOU"
"SP";350710;"Bom Jesus dos Perdões";;153;153;100;100;"ALCANÇOU"
"SP";350715;"Bom Sucesso de Itararé";;6;6;100;100;"ALCANÇOU"
"SP";350720;"Borá";"X";;;;;"NÃO ALCANÇOU"
"SP";350730;"Boracéia";;1;1;100;100;"ALCANÇOU"
