"UF";"COD_MUN";"NOME_MUN";"*Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"ES";320040;"Anchieta";;2;12;16,6666666666667;"NÃO";16,7;"NÃO ALCANÇOU"
"ES";320050;"Apiacá";;0;4;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320060;"Aracruz";;29;26;111,538461538462;"SIM";111,5;"ALCANÇOU"
"ES";320070;"Atilio Vivacqua";;6;6;100;"SIM";100;"ALCANÇOU"
"ES";320080;"Baixo Guandu";;45;46;97,8260869565217;"SIM";97,8;"ALCANÇOU"
"ES";320090;"Barra de São Francisco";;10;11;90,9090909090909;"SIM";90,9;"ALCANÇOU"
"ES";320100;"Boa Esperança";;0;2;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320110;"Bom Jesus do Norte";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320115;"Brejetuba";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320120;"Cachoeiro de Itapemirim";;186;225;82,6666666666667;"SIM";82,7;"ALCANÇOU"
"ES";320130;"Cariacica";;114;318;35,8490566037736;"NÃO";35,8;"NÃO ALCANÇOU"
"ES";320140;"Castelo";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320150;"Colatina";;247;177;139,54802259887;"SIM";139,5;"ALCANÇOU"
"ES";320160;"Conceição da Barra";;13;15;86,6666666666667;"SIM";86,7;"ALCANÇOU"
"ES";320170;"Conceição do Castelo";;1;1;100;"SIM";100;"ALCANÇOU"
"ES";320180;"Divino de São Lourenço";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320190;"Domingos Martins";;15;17;88,2352941176471;"SIM";88,2;"ALCANÇOU"
"ES";320200;"Dores do Rio Preto";;4;4;100;"SIM";100;"ALCANÇOU"
"ES";320210;"Ecoporanga";;16;20;80;"SIM";80;"ALCANÇOU"
"ES";320220;"Fundão";;4;6;66,6666666666667;"NÃO";66,7;"NÃO ALCANÇOU"
"ES";320225;"Governador Lindenberg";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320230;"Guaçuí";;0;4;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320240;"Guarapari";;105;81;129,62962962963;"SIM";129,6;"ALCANÇOU"
"ES";320245;"Ibatiba";;10;11;90,9090909090909;"SIM";90,9;"ALCANÇOU"
"ES";320250;"Ibiraçu";;7;6;116,666666666667;"SIM";116,7;"ALCANÇOU"
"ES";320255;"Ibitirama";;0;1;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320260;"Iconha";;6;1;600;"SIM";600;"ALCANÇOU"
"ES";320265;"Irupi";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320270;"Itaguaçu";;2;4;50;"NÃO";50;"NÃO ALCANÇOU"
"ES";320280;"Itapemirim";;18;22;81,8181818181818;"SIM";81,8;"ALCANÇOU"
"ES";320290;"Itarana";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320300;"Iúna";;0;6;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320305;"Jaguaré";;0;3;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320310;"Jerônimo Monteiro";;8;20;40;"NÃO";40;"NÃO ALCANÇOU"
"ES";320313;"João Neiva";;0;3;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320316;"Laranja da Terra";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320320;"Linhares";;51;63;80,9523809523809;"SIM";81;"ALCANÇOU"
"ES";320330;"Mantenópolis";;1;3;33,3333333333333;"NÃO";33,3;"NÃO ALCANÇOU"
"ES";320332;"Marataízes";;36;47;76,5957446808511;"SIM";76,6;"ALCANÇOU"
"ES";320334;"Marechal Floriano";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320335;"Marilândia";;0;13;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320340;"Mimoso do Sul";;21;28;75;"SIM";75;"ALCANÇOU"
"ES";320350;"Montanha";;6;7;85,7142857142857;"SIM";85,7;"ALCANÇOU"
"ES";320360;"Mucurici";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320370;"Muniz Freire";;2;2;100;"SIM";100;"ALCANÇOU"
"ES";320380;"Muqui";;0;2;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320390;"Nova Venécia";;4;7;57,1428571428571;"NÃO";57,1;"NÃO ALCANÇOU"
"ES";320400;"Pancas";;1;1;100;"SIM";100;"ALCANÇOU"
"ES";320405;"Pedro Canário";;16;18;88,8888888888889;"SIM";88,9;"ALCANÇOU"
"ES";320410;"Pinheiros";;9;9;100;"SIM";100;"ALCANÇOU"
"ES";320420;"Piúma";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320425;"Ponto Belo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320430;"Presidente Kennedy";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320435;"Rio Bananal";;14;15;93,3333333333333;"SIM";93,3;"ALCANÇOU"
"ES";320440;"Rio Novo do Sul";;0;2;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320450;"Santa Leopoldina";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320455;"Santa Maria de Jetibá";;21;22;95,4545454545455;"SIM";95,5;"ALCANÇOU"
"ES";320460;"Santa Teresa";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"ES";320465;"São Domingos do Norte";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320470;"São Gabriel da Palha";;10;8;125;"SIM";125;"ALCANÇOU"
"ES";320480;"São José do Calçado";;0;3;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320490;"São Mateus";;19;58;32,7586206896552;"NÃO";32,8;"NÃO ALCANÇOU"
"ES";320495;"São Roque do Canaã";;10;10;100;"SIM";100;"ALCANÇOU"
"ES";320500;"Serra";;199;446;44,6188340807175;"NÃO";44,6;"NÃO ALCANÇOU"
"ES";320501;"Sooretama";;25;25;100;"SIM";100;"ALCANÇOU"
"ES";320503;"Vargem Alta";;0;2;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320506;"Venda Nova do Imigrante";;0;7;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320510;"Viana";;21;192;10,9375;"NÃO";10,9;"NÃO ALCANÇOU"
"ES";320515;"Vila Pavão";;3;0;0;"NÃO";0;"NÃO ALCANÇOU"
"ES";320517;"Vila Valério";;13;13;100;"SIM";100;"ALCANÇOU"
"ES";320520;"Vila Velha";;884;1155;76,5367965367965;"SIM";76,5;"ALCANÇOU"
"ES";320530;"Vitória";;115;307;37,4592833876222;"NÃO";37,5;"NÃO ALCANÇOU"
"RJ";330010;"Angra dos Reis";;24;131;18,3206106870229;"NÃO";18,3;"NÃO ALCANÇOU"
"RJ";330015;"Aperibé";;0;5;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330020;"Araruama";;103;109;94,4954128440367;"SIM";94,5;"ALCANÇOU"
"RJ";330022;"Areal";;5;12;41,6666666666667;"NÃO";41,7;"NÃO ALCANÇOU"
"RJ";330023;"Armação dos Búzios";;3;8;37,5;"NÃO";37,5;"NÃO ALCANÇOU"
"RJ";330025;"Arraial do Cabo";;14;25;56;"NÃO";56;"NÃO ALCANÇOU"
"RJ";330030;"Barra do Piraí";;8;23;34,7826086956522;"NÃO";34,8;"NÃO ALCANÇOU"
"RJ";330040;"Barra Mansa";;134;134;100;"SIM";100;"ALCANÇOU"
"RJ";330045;"Belford Roxo";;67;459;14,5969498910675;"NÃO";14,6;"NÃO ALCANÇOU"
"RJ";330050;"Bom Jardim";;9;9;100;"SIM";100;"ALCANÇOU"
"RJ";330060;"Bom Jesus do Itabapoana";;0;7;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330070;"Cabo Frio";;1;270;0,37037037037037;"NÃO";0,4;"NÃO ALCANÇOU"
"RJ";330080;"Cachoeiras de Macacu";;38;38;100;"SIM";100;"ALCANÇOU"
"RJ";330090;"Cambuci";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330093;"Carapebus";;0;1;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330095;"Comendador Levy Gasparian";;6;11;54,5454545454545;"NÃO";54,5;"NÃO ALCANÇOU"
"RJ";330100;"Campos dos Goytacazes";;297;353;84,1359773371105;"SIM";84,1;"ALCANÇOU"
"RJ";330110;"Cantagalo";;3;3;100;"SIM";100;"ALCANÇOU"
"RJ";330115;"Cardoso Moreira";;0;6;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330120;"Carmo";;10;17;58,8235294117647;"NÃO";58,8;"NÃO ALCANÇOU"
"RJ";330130;"Casimiro de Abreu";;4;21;19,047619047619;"NÃO";19;"NÃO ALCANÇOU"
"RJ";330140;"Conceição de Macabu";;2;10;20;"NÃO";20;"NÃO ALCANÇOU"
"RJ";330150;"Cordeiro";;20;27;74,0740740740741;"SIM";74,1;"ALCANÇOU"
"RJ";330160;"Duas Barras";;7;7;100;"SIM";100;"ALCANÇOU"
"RJ";330170;"Duque de Caxias";;400;1095;36,5296803652968;"NÃO";36,5;"NÃO ALCANÇOU"
"RJ";330180;"Engenheiro Paulo de Frontin";;1;1;100;"SIM";100;"ALCANÇOU"
"RJ";330185;"Guapimirim";;69;78;88,4615384615385;"SIM";88,5;"ALCANÇOU"
"RJ";330187;"Iguaba Grande";;50;52;96,1538461538462;"SIM";96,2;"ALCANÇOU"
"RJ";330190;"Itaboraí";;182;252;72,2222222222222;"SIM";72,2;"ALCANÇOU"
"RJ";330200;"Itaguaí";;111;111;100;"SIM";100;"ALCANÇOU"
"RJ";330205;"Italva";;11;11;100;"SIM";100;"ALCANÇOU"
"RJ";330210;"Itaocara";;1;24;4,16666666666667;"NÃO";4,2;"NÃO ALCANÇOU"
"RJ";330220;"Itaperuna";;27;55;49,0909090909091;"NÃO";49,1;"NÃO ALCANÇOU"
"RJ";330225;"Itatiaia";;5;14;35,7142857142857;"NÃO";35,7;"NÃO ALCANÇOU"
"RJ";330227;"Japeri";;1029;1962;52,4464831804281;"NÃO";52,4;"NÃO ALCANÇOU"
"RJ";330230;"Laje do Muriaé";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RJ";330240;"Macaé";;11;149;7,38255033557047;"NÃO";7,4;"NÃO ALCANÇOU"
"RJ";330245;"Macuco";;2;2;100;"SIM";100;"ALCANÇOU"
"RJ";330250;"Magé";;200;734;27,2479564032698;"NÃO";27,2;"NÃO ALCANÇOU"
"RJ";330260;"Mangaratiba";;11;14;78,5714285714286;"SIM";78,6;"ALCANÇOU"
"RJ";330270;"Maricá";;52;129;40,3100775193798;"NÃO";40,3;"NÃO ALCANÇOU"
"RJ";330280;"Mendes";;0;7;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330285;"Mesquita";;134;228;58,7719298245614;"NÃO";58,8;"NÃO ALCANÇOU"
"RJ";330290;"Miguel Pereira";;11;11;100;"SIM";100;"ALCANÇOU"
"RJ";330300;"Miracema";;4;4;100;"SIM";100;"ALCANÇOU"
"RJ";330310;"Natividade";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RJ";330320;"Nilópolis";;86;177;48,5875706214689;"NÃO";48,6;"NÃO ALCANÇOU"
"RJ";330330;"Niterói";;28;309;9,06148867313916;"NÃO";9,1;"NÃO ALCANÇOU"
"RJ";330340;"Nova Friburgo";;20;57;35,0877192982456;"NÃO";35,1;"NÃO ALCANÇOU"
"RJ";330350;"Nova Iguaçu";;712;911;78,1558726673985;"SIM";78,2;"ALCANÇOU"
"RJ";330360;"Paracambi";;0;29;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330370;"Paraíba do Sul";;14;47;29,7872340425532;"NÃO";29,8;"NÃO ALCANÇOU"
"RJ";330380;"Paraty";;8;37;21,6216216216216;"NÃO";21,6;"NÃO ALCANÇOU"
"RJ";330385;"Paty do Alferes";;0;9;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330390;"Petrópolis";;118;122;96,7213114754098;"SIM";96,7;"ALCANÇOU"
"RJ";330395;"Pinheiral";;0;16;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330400;"Piraí";;5;9;55,5555555555556;"NÃO";55,6;"NÃO ALCANÇOU"
"RJ";330410;"Porciúncula";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330411;"Porto Real";;4;14;28,5714285714286;"NÃO";28,6;"NÃO ALCANÇOU"
"RJ";330412;"Quatis";;4;5;80;"SIM";80;"ALCANÇOU"
"RJ";330414;"Queimados";;27;140;19,2857142857143;"NÃO";19,3;"NÃO ALCANÇOU"
"RJ";330415;"Quissamã";;36;39;92,3076923076923;"SIM";92,3;"ALCANÇOU"
"RJ";330420;"Resende";;112;157;71,3375796178344;"SIM";71,3;"ALCANÇOU"
"RJ";330430;"Rio Bonito";;11;12;91,6666666666667;"SIM";91,7;"ALCANÇOU"
"RJ";330440;"Rio Claro";;5;5;100;"SIM";100;"ALCANÇOU"
"RJ";330450;"Rio das Flores";;1;1;100;"SIM";100;"ALCANÇOU"
"RJ";330452;"Rio das Ostras";;52;108;48,1481481481481;"NÃO";48,1;"NÃO ALCANÇOU"
"RJ";330455;"Rio de Janeiro";;5396;11571;46,6338259441708;"NÃO";46,6;"NÃO ALCANÇOU"
"RJ";330460;"Santa Maria Madalena";;3;3;100;"SIM";100;"ALCANÇOU"
"RJ";330470;"Santo Antônio de Pádua";;28;30;93,3333333333333;"SIM";93,3;"ALCANÇOU"
"RJ";330475;"São Francisco de Itabapoana";;0;6;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330480;"São Fidélis";;15;15;100;"SIM";100;"ALCANÇOU"
"RJ";330490;"São Gonçalo";;306;1257;24,3436754176611;"NÃO";24,3;"NÃO ALCANÇOU"
"RJ";330500;"São João da Barra";;8;20;40;"NÃO";40;"NÃO ALCANÇOU"
"RJ";330510;"São João de Meriti";;76;406;18,7192118226601;"NÃO";18,7;"NÃO ALCANÇOU"
"RJ";330513;"São José de Ubá";;2;13;15,3846153846154;"NÃO";15,4;"NÃO ALCANÇOU"
"RJ";330515;"São José do Vale do Rio Preto";;2;6;33,3333333333333;"NÃO";33,3;"NÃO ALCANÇOU"
"RJ";330520;"São Pedro da Aldeia";;18;59;30,5084745762712;"NÃO";30,5;"NÃO ALCANÇOU"
"RJ";330530;"São Sebastião do Alto";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330540;"Sapucaia";;7;11;63,6363636363636;"NÃO";63,6;"NÃO ALCANÇOU"
"RJ";330550;"Saquarema";;3;102;2,94117647058824;"NÃO";2,9;"NÃO ALCANÇOU"
"RJ";330555;"Seropédica";;25;39;64,1025641025641;"NÃO";64,1;"NÃO ALCANÇOU"
"RJ";330560;"Silva Jardim";;0;5;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330570;"Sumidouro";;8;8;100;"SIM";100;"ALCANÇOU"
"RJ";330575;"Tanguá";;15;15;100;"SIM";100;"ALCANÇOU"
"RJ";330580;"Teresópolis";;55;103;53,3980582524272;"NÃO";53,4;"NÃO ALCANÇOU"
"RJ";330590;"Trajano de Moraes";;7;7;100;"SIM";100;"ALCANÇOU"
"RJ";330600;"Três Rios";;79;79;100;"SIM";100;"ALCANÇOU"
"RJ";330610;"Valença";;48;59;81,3559322033898;"SIM";81,4;"ALCANÇOU"
"RJ";330615;"Varre-Sai";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RJ";330620;"Vassouras";;12;22;54,5454545454545;"NÃO";54,5;"NÃO ALCANÇOU"
"RJ";330630;"Volta Redonda";;158;143;110,48951048951;"SIM";110,5;"ALCANÇOU"
"SP";350010;"Adamantina";;4;4;100;"SIM";100;"ALCANÇOU"
"SP";350020;"Adolfo";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350030;"Aguaí";;13;24;54,1666666666667;"NÃO";54,2;"NÃO ALCANÇOU"
"SP";350040;"Águas da Prata";;1;1;100;"SIM";100;"ALCANÇOU"
"SP";350050;"Águas de Lindóia";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350055;"Águas de Santa Bárbara";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350060;"Águas de São Pedro";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350070;"Agudos";;7;24;29,1666666666667;"NÃO";29,2;"NÃO ALCANÇOU"
"SP";350075;"Alambari";;3;3;100;"SIM";100;"ALCANÇOU"
"SP";350080;"Alfredo Marcondes";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350090;"Altair";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350100;"Altinópolis";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350110;"Alto Alegre";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350115;"Alumínio";;9;11;81,8181818181818;"SIM";81,8;"ALCANÇOU"
"SP";350120;"Álvares Florence";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350130;"Álvares Machado";;4;4;100;"SIM";100;"ALCANÇOU"
"SP";350140;"Álvaro de Carvalho";;212;222;95,4954954954955;"SIM";95,5;"ALCANÇOU"
"SP";350150;"Alvinlândia";;9;9;100;"SIM";100;"ALCANÇOU"
"SP";350160;"Americana";;81;87;93,1034482758621;"SIM";93,1;"ALCANÇOU"
"SP";350170;"Américo Brasiliense";;3;5;60;"NÃO";60;"NÃO ALCANÇOU"
"SP";350180;"Américo de Campos";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350190;"Amparo";;0;4;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350200;"Analândia";;9;9;100;"SIM";100;"ALCANÇOU"
"SP";350210;"Andradina";;180;187;96,2566844919786;"SIM";96,3;"ALCANÇOU"
"SP";350220;"Angatuba";;5;5;100;"SIM";100;"ALCANÇOU"
"SP";350230;"Anhembi";;4;4;100;"SIM";100;"ALCANÇOU"
"SP";350240;"Anhumas";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350250;"Aparecida";;1;2;50;"NÃO";50;"NÃO ALCANÇOU"
"SP";350260;"Aparecida d'Oeste";;1;1;100;"SIM";100;"ALCANÇOU"
"SP";350270;"Apiaí";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350275;"Araçariguama";;5;6;83,3333333333333;"SIM";83,3;"ALCANÇOU"
"SP";350280;"Araçatuba";;85;103;82,5242718446602;"SIM";82,5;"ALCANÇOU"
"SP";350290;"Araçoiaba da Serra";;8;8;100;"SIM";100;"ALCANÇOU"
"SP";350300;"Aramina";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350310;"Arandu";;11;15;73,3333333333333;"SIM";73,3;"ALCANÇOU"
"SP";350315;"Arapeí";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350320;"Araraquara";;35;44;79,5454545454545;"SIM";79,5;"ALCANÇOU"
"SP";350330;"Araras";;41;41;100;"SIM";100;"ALCANÇOU"
"SP";350335;"Arco-Íris";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350340;"Arealva";;2;4;50;"NÃO";50;"NÃO ALCANÇOU"
"SP";350350;"Areias";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350360;"Areiópolis";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350370;"Ariranha";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350380;"Artur Nogueira";;19;19;100;"SIM";100;"ALCANÇOU"
"SP";350390;"Arujá";;28;30;93,3333333333333;"SIM";93,3;"ALCANÇOU"
"SP";350395;"Aspásia";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350400;"Assis";;188;216;87,037037037037;"SIM";87;"ALCANÇOU"
"SP";350410;"Atibaia";;86;95;90,5263157894737;"SIM";90,5;"ALCANÇOU"
"SP";350420;"Auriflama";;4;4;100;"SIM";100;"ALCANÇOU"
"SP";350430;"Avaí";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350440;"Avanhandava";;186;186;100;"SIM";100;"ALCANÇOU"
"SP";350450;"Avaré";;90;113;79,646017699115;"SIM";79,6;"ALCANÇOU"
"SP";350460;"Bady Bassitt";;8;12;66,6666666666667;"NÃO";66,7;"NÃO ALCANÇOU"
"SP";350470;"Balbinos";;165;168;98,2142857142857;"SIM";98,2;"ALCANÇOU"
"SP";350480;"Bálsamo";;4;4;100;"SIM";100;"ALCANÇOU"
"SP";350490;"Bananal";;2;2;100;"SIM";100;"ALCANÇOU"
"SP";350500;"Barão de Antonina";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350510;"Barbosa";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350520;"Bariri";;11;11;100;"SIM";100;"ALCANÇOU"
"SP";350530;"Barra Bonita";;13;13;100;"SIM";100;"ALCANÇOU"
"SP";350535;"Barra do Chapéu";;1;1;100;"SIM";100;"ALCANÇOU"
"SP";350540;"Barra do Turvo";;12;12;100;"SIM";100;"ALCANÇOU"
"SP";350550;"Barretos";;84;85;98,8235294117647;"SIM";98,8;"ALCANÇOU"
"SP";350560;"Barrinha";;11;13;84,6153846153846;"SIM";84,6;"ALCANÇOU"
"SP";350570;"Barueri";;114;181;62,9834254143646;"NÃO";63;"NÃO ALCANÇOU"
"SP";350580;"Bastos";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350590;"Batatais";;3;6;50;"NÃO";50;"NÃO ALCANÇOU"
"SP";350600;"Bauru";;628;673;93,3135215453195;"SIM";93,3;"ALCANÇOU"
"SP";350610;"Bebedouro";;22;28;78,5714285714286;"SIM";78,6;"ALCANÇOU"
"SP";350620;"Bento de Abreu";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350630;"Bernardino de Campos";;85;85;100;"SIM";100;"ALCANÇOU"
"SP";350635;"Bertioga";;116;135;85,9259259259259;"SIM";85,9;"ALCANÇOU"
"SP";350640;"Bilac";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350650;"Birigui";;72;77;93,5064935064935;"SIM";93,5;"ALCANÇOU"
"SP";350660;"Biritiba-Mirim";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350670;"Boa Esperança do Sul";;8;8;100;"SIM";100;"ALCANÇOU"
"SP";350680;"Bocaina";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350690;"Bofete";;4;4;100;"SIM";100;"ALCANÇOU"
"SP";350700;"Boituva";;1;2;50;"NÃO";50;"NÃO ALCANÇOU"
"SP";350710;"Bom Jesus dos Perdões";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350715;"Bom Sucesso de Itararé";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350720;"Borá";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350730;"Boracéia";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350740;"Borborema";;0;3;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350745;"Borebi";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350750;"Botucatu";;53;56;94,6428571428571;"SIM";94,6;"ALCANÇOU"
"SP";350760;"Bragança Paulista";;45;61;73,7704918032787;"SIM";73,8;"ALCANÇOU"
"SP";350770;"Braúna";;1;1;100;"SIM";100;"ALCANÇOU"
"SP";350775;"Brejo Alegre";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350780;"Brodowski";;3;3;100;"SIM";100;"ALCANÇOU"
"SP";350790;"Brotas";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350800;"Buri";;19;19;100;"SIM";100;"ALCANÇOU"
"SP";350810;"Buritama";;2;5;40;"NÃO";40;"NÃO ALCANÇOU"
"SP";350820;"Buritizal";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350830;"Cabrália Paulista";;5;5;100;"SIM";100;"ALCANÇOU"
"SP";350840;"Cabreúva";;11;22;50;"NÃO";50;"NÃO ALCANÇOU"
"SP";350850;"Caçapava";;77;78;98,7179487179487;"SIM";98,7;"ALCANÇOU"
"SP";350860;"Cachoeira Paulista";;13;20;65;"NÃO";65;"NÃO ALCANÇOU"
"SP";350870;"Caconde";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350880;"Cafelândia";;2;2;100;"SIM";100;"ALCANÇOU"
"SP";350890;"Caiabu";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350900;"Caieiras";;18;21;85,7142857142857;"SIM";85,7;"ALCANÇOU"
"SP";350910;"Caiuá";;58;77;75,3246753246753;"SIM";75,3;"ALCANÇOU"
"SP";350920;"Cajamar";;56;58;96,551724137931;"SIM";96,6;"ALCANÇOU"
"SP";350925;"Cajati";;12;13;92,3076923076923;"SIM";92,3;"ALCANÇOU"
"SP";350930;"Cajobi";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350940;"Cajuru";;15;15;100;"SIM";100;"ALCANÇOU"
"SP";350945;"Campina do Monte Alegre";;0;1;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";350950;"Campinas";;515;1015;50,7389162561576;"NÃO";50,7;"NÃO ALCANÇOU"
"SP";350960;"Campo Limpo Paulista";;1;1;100;"SIM";100;"ALCANÇOU"
"SP";350970;"Campos do Jordão";;27;27;100;"SIM";100;"ALCANÇOU"
"SP";350980;"Campos Novos Paulista";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";350990;"Cananéia";;11;11;100;"SIM";100;"ALCANÇOU"
"SP";350995;"Canas";;13;13;100;"SIM";100;"ALCANÇOU"
"SP";351000;"Cândido Mota";;15;15;100;"SIM";100;"ALCANÇOU"
"SP";351010;"Cândido Rodrigues";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";351015;"Canitar";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SP";351020;"Capão Bonito";;32;41;78,0487804878049;"SIM";78;"ALCANÇOU"
"SP";351030;"Capela do Alto";;376;376;100;"SIM";100;"ALCANÇOU"
"SP";351040;"Capivari";;20;21;95,2380952380952;"SIM";95,2;"ALCANÇOU"
"SP";351050;"Caraguatatuba";;134;175;76,5714285714286;"SIM";76,6;"ALCANÇOU"
"SP";351060;"Carapicuíba";;106;159;66,6666666666667;"NÃO";66,7;"NÃO ALCANÇOU"
"SP";351070;"Cardoso";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";351080;"Casa Branca";;28;39;71,7948717948718;"SIM";71,8;"ALCANÇOU"
"SP";351090;"Cássia dos Coqueiros";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";351100;"Castilho";;2;2;100;"SIM";100;"ALCANÇOU"
"SP";351110;"Catanduva";;54;63;85,7142857142857;"SIM";85,7;"ALCANÇOU"
"SP";351120;"Catiguá";;5;5;100;"SIM";100;"ALCANÇOU"
"SP";351130;"Cedral";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SP";351140;"Cerqueira César";;243;250;97,2;"SIM";97,2;"ALCANÇOU"
"SP";351150;"Cerquilho";;9;9;100;"SIM";100;"ALCANÇOU"
