"Região";"UF";"COD_MUN";"Município";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"Sul";"PR";411995;"Pontal do Paraná";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412000;"Porecatu";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412010;"Porto Amazonas";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412015;"Porto Barreiro";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412020;"Porto Rico";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412030;"Porto Vitória";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412033;"Prado Ferreira";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412035;"Pranchita";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412040;"Presidente Castelo Branco";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412050;"Primeiro de Maio";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412060;"Prudentópolis";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412065;"Quarto Centenário";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412070;"Quatiguá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412080;"Quatro Barras";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412085;"Quatro Pontes";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412090;"Quedas do Iguaçu";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412100;"Querência do Norte";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412110;"Quinta do Sol";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412120;"Quitandinha";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412125;"Ramilândia";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412130;"Rancho Alegre";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412135;"Rancho Alegre D'Oeste";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412140;"Realeza";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412150;"Rebouças";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412160;"Renascença";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412170;"Reserva";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412175;"Reserva do Iguaçu";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412180;"Ribeirão Claro";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412190;"Ribeirão do Pinhal";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412200;"Rio Azul";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412210;"Rio Bom";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412215;"Rio Bonito do Iguaçu";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412217;"Rio Branco do Ivaí";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412220;"Rio Branco do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412230;"Rio Negro";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412240;"Rolândia";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412250;"Roncador";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412260;"Rondon";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412265;"Rosário do Ivaí";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412270;"Sabáudia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412280;"Salgado Filho";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412290;"Salto do Itararé";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412300;"Salto do Lontra";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412310;"Santa Amélia";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412320;"Santa Cecília do Pavão";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412330;"Santa Cruz de Monte Castelo";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412340;"Santa Fé";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412350;"Santa Helena";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412360;"Santa Inês";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412370;"Santa Isabel do Ivaí";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412380;"Santa Izabel do Oeste";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412382;"Santa Lúcia";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412385;"Santa Maria do Oeste";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412390;"Santa Mariana";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412395;"Santa Mônica";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412400;"Santana do Itararé";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412402;"Santa Tereza do Oeste";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412405;"Santa Terezinha de Itaipu";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412410;"Santo Antônio da Platina";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412420;"Santo Antônio do Caiuá";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412430;"Santo Antônio do Paraíso";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412440;"Santo Antônio do Sudoeste";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412450;"Santo Inácio";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412460;"São Carlos do Ivaí";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412470;"São Jerônimo da Serra";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412480;"São João";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412490;"São João do Caiuá";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412500;"São João do Ivaí";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412510;"São João do Triunfo";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412520;"São Jorge d'Oeste";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412530;"São Jorge do Ivaí";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412535;"São Jorge do Patrocínio";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412540;"São José da Boa Vista";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412545;"São José das Palmeiras";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412550;"São José dos Pinhais";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412555;"São Manoel do Paraná";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412560;"São Mateus do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412570;"São Miguel do Iguaçu";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412575;"São Pedro do Iguaçu";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412580;"São Pedro do Ivaí";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412590;"São Pedro do Paraná";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412600;"São Sebastião da Amoreira";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412610;"São Tomé";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412620;"Sapopema";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412625;"Sarandi";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412627;"Saudade do Iguaçu";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412630;"Sengés";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412635;"Serranópolis do Iguaçu";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412640;"Sertaneja";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412650;"Sertanópolis";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412660;"Siqueira Campos";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412665;"Sulina";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412667;"Tamarana";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412670;"Tamboara";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412680;"Tapejara";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412690;"Tapira";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412700;"Teixeira Soares";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412710;"Telêmaco Borba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412720;"Terra Boa";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412730;"Terra Rica";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412740;"Terra Roxa";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412750;"Tibagi";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412760;"Tijucas do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412770;"Toledo";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412780;"Tomazina";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412785;"Três Barras do Paraná";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412788;"Tunas do Paraná";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412790;"Tuneiras do Oeste";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412795;"Tupãssi";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"PR";412796;"Turvo";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412800;"Ubiratã";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412810;"Umuarama";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412820;"União da Vitória";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412830;"Uniflor";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412840;"Uraí";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"PR";412850;"Wenceslau Braz";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412853;"Ventania";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412855;"Vera Cruz do Oeste";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"PR";412860;"Verê";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"PR";412862;"Alto Paraíso";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412863;"Doutor Ulysses";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412865;"Virmond";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412870;"Vitorino";4;4;1;100;"ALCANÇOU"
"Sul";"PR";412880;"Xambrê";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420005;"Abdon Batista";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420010;"Abelardo Luz";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420020;"Agrolândia";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420030;"Agronômica";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420040;"Água Doce";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420050;"Águas de Chapecó";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420055;"Águas Frias";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420060;"Águas Mornas";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420070;"Alfredo Wagner";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420075;"Alto Bela Vista";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420080;"Anchieta";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420090;"Angelina";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420100;"Anita Garibaldi";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420110;"Anitápolis";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420120;"Antônio Carlos";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420125;"Apiúna";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420127;"Arabutã";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420130;"Araquari";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420140;"Araranguá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420150;"Armazém";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420160;"Arroio Trinta";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420165;"Arvoredo";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420170;"Ascurra";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420180;"Atalanta";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420190;"Aurora";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420195;"Balneário Arroio do Silva";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420200;"Balneário Camboriú";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420205;"Balneário Barra do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420207;"Balneário Gaivota";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420208;"Bandeirante";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420209;"Barra Bonita";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420210;"Barra Velha";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420213;"Bela Vista do Toldo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420215;"Belmonte";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420220;"Benedito Novo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420230;"Biguaçu";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420240;"Blumenau";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420243;"Bocaina do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420245;"Bombinhas";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420250;"Bom Jardim da Serra";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420253;"Bom Jesus";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420257;"Bom Jesus do Oeste";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420260;"Bom Retiro";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420270;"Botuverá";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420280;"Braço do Norte";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420285;"Braço do Trombudo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420287;"Brunópolis";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420290;"Brusque";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420300;"Caçador";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420310;"Caibi";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420315;"Calmon";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420320;"Camboriú";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420325;"Capão Alto";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420330;"Campo Alegre";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420340;"Campo Belo do Sul";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420350;"Campo Erê";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420360;"Campos Novos";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420370;"Canelinha";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420380;"Canoinhas";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420390;"Capinzal";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420395;"Capivari de Baixo";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420400;"Catanduvas";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420410;"Caxambu do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420415;"Celso Ramos";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420417;"Cerro Negro";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420419;"Chapadão do Lageado";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420420;"Chapecó";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420425;"Cocal do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420430;"Concórdia";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420435;"Cordilheira Alta";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420440;"Coronel Freitas";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420445;"Coronel Martins";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420450;"Corupá";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420455;"Correia Pinto";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420460;"Criciúma";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420470;"Cunha Porã";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420475;"Cunhataí";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420480;"Curitibanos";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420490;"Descanso";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420500;"Dionísio Cerqueira";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420510;"Dona Emma";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420515;"Doutor Pedrinho";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420517;"Entre Rios";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420519;"Ermo";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420520;"Erval Velho";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420530;"Faxinal dos Guedes";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420535;"Flor do Sertão";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420540;"Florianópolis";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420543;"Formosa do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420545;"Forquilhinha";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420550;"Fraiburgo";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420555;"Frei Rogério";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420560;"Galvão";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420570;"Garopaba";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420580;"Garuva";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420590;"Gaspar";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420600;"Governador Celso Ramos";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420610;"Grão Pará";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420620;"Gravatal";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420630;"Guabiruba";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420640;"Guaraciaba";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420650;"Guaramirim";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420660;"Guarujá do Sul";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420665;"Guatambú";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420670;"Herval d'Oeste";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420675;"Ibiam";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420680;"Ibicaré";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420690;"Ibirama";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420700;"Içara";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420710;"Ilhota";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420720;"Imaruí";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420730;"Imbituba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420740;"Imbuia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420750;"Indaial";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420757;"Iomerê";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420760;"Ipira";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420765;"Iporã do Oeste";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420768;"Ipuaçu";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420770;"Ipumirim";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420775;"Iraceminha";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420780;"Irani";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420785;"Irati";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420790;"Irineópolis";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420800;"Itá";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420810;"Itaiópolis";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420820;"Itajaí";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420830;"Itapema";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420840;"Itapiranga";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420845;"Itapoá";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420850;"Ituporanga";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420860;"Jaborá";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420870;"Jacinto Machado";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420880;"Jaguaruna";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420890;"Jaraguá do Sul";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420895;"Jardinópolis";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";420900;"Joaçaba";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420910;"Joinville";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420915;"José Boiteux";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420917;"Jupiá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420920;"Lacerdópolis";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420930;"Lages";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420940;"Laguna";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420945;"Lajeado Grande";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";420950;"Laurentino";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420960;"Lauro Müller";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420970;"Lebon Régis";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";420980;"Leoberto Leal";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";420985;"Lindóia do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"SC";420990;"Lontras";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421000;"Luiz Alves";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421003;"Luzerna";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421005;"Macieira";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421010;"Mafra";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421020;"Major Gercino";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421030;"Major Vieira";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421040;"Maracajá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421050;"Maravilha";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421055;"Marema";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421060;"Massaranduba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421070;"Matos Costa";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421080;"Meleiro";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421085;"Mirim Doce";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421090;"Modelo";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421100;"Mondaí";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421105;"Monte Carlo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421110;"Monte Castelo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421120;"Morro da Fumaça";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421125;"Morro Grande";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421130;"Navegantes";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421140;"Nova Erechim";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421145;"Nova Itaberaba";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421150;"Nova Trento";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421160;"Nova Veneza";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421165;"Novo Horizonte";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421170;"Orleans";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421175;"Otacílio Costa";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421180;"Ouro";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421185;"Ouro Verde";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421187;"Paial";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421189;"Painel";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421190;"Palhoça";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421200;"Palma Sola";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421205;"Palmeira";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421210;"Palmitos";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421220;"Papanduva";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421223;"Paraíso";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421225;"Passo de Torres";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421227;"Passos Maia";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421230;"Paulo Lopes";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421240;"Pedras Grandes";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421250;"Penha";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421260;"Peritiba";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421265;"Pescaria Brava";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421270;"Petrolândia";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421280;"Balneário Piçarras";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421290;"Pinhalzinho";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421300;"Pinheiro Preto";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421310;"Piratuba";1;4;0,25;25;"NÃO ALCANÇOU"
