"UF";"COD_MUN";"NOME_MUN";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"PB";250780;"Junco do Seridó";101;108;0,935185185185185;"SIM";93,5;"ALCANÇOU"
"PB";250790;"Juripiranga";105;108;0,972222222222222;"SIM";97,2;"ALCANÇOU"
"PB";250800;"Juru";150;108;1,38888888888889;"SIM";138,9;"ALCANÇOU"
"PB";250810;"Lagoa";61;72;0,847222222222222;"SIM";84,7;"ALCANÇOU"
"PB";250820;"Lagoa de Dentro";93;108;0,861111111111111;"SIM";86,1;"ALCANÇOU"
"PB";250830;"Lagoa Seca";86;144;0,597222222222222;"NÃO";59,7;"NÃO ALCANÇOU"
"PB";250840;"Lastro";67;72;0,930555555555556;"SIM";93,1;"ALCANÇOU"
"PB";250850;"Livramento";63;108;0,583333333333333;"NÃO";58,3;"NÃO ALCANÇOU"
"PB";250855;"Logradouro";89;108;0,824074074074074;"SIM";82,4;"ALCANÇOU"
"PB";250860;"Lucena";0;120;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";250870;"Mãe d'Água";0;72;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";250880;"Malta";95;108;0,87962962962963;"SIM";88;"ALCANÇOU"
"PB";250890;"Mamanguape";263;168;1,56547619047619;"SIM";156,5;"ALCANÇOU"
"PB";250900;"Manaíra";97;108;0,898148148148148;"SIM";89,8;"ALCANÇOU"
"PB";250905;"Marcação";3;108;0,0277777777777778;"NÃO";2,8;"NÃO ALCANÇOU"
"PB";250910;"Mari";0;132;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";250915;"Marizópolis";104;108;0,962962962962963;"SIM";96,3;"ALCANÇOU"
"PB";250920;"Massaranduba";59;120;0,491666666666667;"NÃO";49,2;"NÃO ALCANÇOU"
"PB";250930;"Mataraca";0;108;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";250933;"Matinhas";61;72;0,847222222222222;"SIM";84,7;"ALCANÇOU"
"PB";250937;"Mato Grosso";138;72;1,91666666666667;"SIM";191,7;"ALCANÇOU"
"PB";250939;"Maturéia";17;108;0,157407407407407;"NÃO";15,7;"NÃO ALCANÇOU"
"PB";250940;"Mogeiro";108;120;0,9;"SIM";90;"ALCANÇOU"
"PB";250950;"Montadas";85;108;0,787037037037037;"SIM";78,7;"ALCANÇOU"
"PB";250960;"Monte Horebe";69;72;0,958333333333333;"SIM";95,8;"ALCANÇOU"
"PB";250970;"Monteiro";232;144;1,61111111111111;"SIM";161,1;"ALCANÇOU"
"PB";250980;"Mulungu";84;108;0,777777777777778;"SIM";77,8;"ALCANÇOU"
"PB";250990;"Natuba";198;108;1,83333333333333;"SIM";183,3;"ALCANÇOU"
"PB";251000;"Nazarezinho";120;108;1,11111111111111;"SIM";111,1;"ALCANÇOU"
"PB";251010;"Nova Floresta";92;108;0,851851851851852;"SIM";85,2;"ALCANÇOU"
"PB";251020;"Nova Olinda";97;108;0,898148148148148;"SIM";89,8;"ALCANÇOU"
"PB";251030;"Nova Palmeira";117;72;1,625;"SIM";162,5;"ALCANÇOU"
"PB";251040;"Olho d'Água";107;108;0,990740740740741;"SIM";99,1;"ALCANÇOU"
"PB";251050;"Olivedos";77;72;1,06944444444444;"SIM";106,9;"ALCANÇOU"
"PB";251060;"Ouro Velho";130;72;1,80555555555556;"SIM";180,6;"ALCANÇOU"
"PB";251065;"Parari";45;72;0,625;"NÃO";62,5;"NÃO ALCANÇOU"
"PB";251070;"Passagem";60;72;0,833333333333333;"SIM";83,3;"ALCANÇOU"
"PB";251080;"Patos";233;252;0,924603174603175;"SIM";92,5;"ALCANÇOU"
"PB";251090;"Paulista";133;120;1,10833333333333;"SIM";110,8;"ALCANÇOU"
"PB";251100;"Pedra Branca";34;72;0,472222222222222;"NÃO";47,2;"NÃO ALCANÇOU"
"PB";251110;"Pedra Lavrada";114;108;1,05555555555556;"SIM";105,6;"ALCANÇOU"
"PB";251120;"Pedras de Fogo";68;144;0,472222222222222;"NÃO";47,2;"NÃO ALCANÇOU"
"PB";251130;"Piancó";114;120;0,95;"SIM";95;"ALCANÇOU"
"PB";251140;"Picuí";171;132;1,29545454545455;"SIM";129,5;"ALCANÇOU"
"PB";251150;"Pilar";105;120;0,875;"SIM";87,5;"ALCANÇOU"
"PB";251160;"Pilões";88;108;0,814814814814815;"SIM";81,5;"ALCANÇOU"
"PB";251170;"Pilõezinhos";100;108;0,925925925925926;"SIM";92,6;"ALCANÇOU"
"PB";251180;"Pirpirituba";36;108;0,333333333333333;"NÃO";33,3;"NÃO ALCANÇOU"
"PB";251190;"Pitimbu";4;120;0,0333333333333333;"NÃO";3,3;"NÃO ALCANÇOU"
"PB";251200;"Pocinhos";153;120;1,275;"SIM";127,5;"ALCANÇOU"
"PB";251203;"Poço Dantas";7;72;0,0972222222222222;"NÃO";9,7;"NÃO ALCANÇOU"
"PB";251207;"Poço de José de Moura";11;72;0,152777777777778;"NÃO";15,3;"NÃO ALCANÇOU"
"PB";251210;"Pombal";154;156;0,987179487179487;"SIM";98,7;"ALCANÇOU"
"PB";251220;"Prata";21;72;0,291666666666667;"NÃO";29,2;"NÃO ALCANÇOU"
"PB";251230;"Princesa Isabel";126;132;0,954545454545455;"SIM";95,5;"ALCANÇOU"
"PB";251240;"Puxinanã";167;120;1,39166666666667;"SIM";139,2;"ALCANÇOU"
"PB";251250;"Queimadas";140;180;0,777777777777778;"SIM";77,8;"ALCANÇOU"
"PB";251260;"Quixabá";67;72;0,930555555555556;"SIM";93,1;"ALCANÇOU"
"PB";251270;"Remígio";115;120;0,958333333333333;"SIM";95,8;"ALCANÇOU"
"PB";251272;"Pedro Régis";95;108;0,87962962962963;"SIM";88;"ALCANÇOU"
"PB";251274;"Riachão";73;72;1,01388888888889;"SIM";101,4;"ALCANÇOU"
"PB";251275;"Riachão do Bacamarte";39;72;0,541666666666667;"NÃO";54,2;"NÃO ALCANÇOU"
"PB";251276;"Riachão do Poço";0;72;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";251278;"Riacho de Santo Antônio";0;72;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";251280;"Riacho dos Cavalos";189;108;1,75;"SIM";175;"ALCANÇOU"
"PB";251290;"Rio Tinto";120;132;0,909090909090909;"SIM";90,9;"ALCANÇOU"
"PB";251300;"Salgadinho";4;72;0,0555555555555556;"NÃO";5,6;"NÃO ALCANÇOU"
"PB";251310;"Salgado de São Félix";98;120;0,816666666666667;"SIM";81,7;"ALCANÇOU"
"PB";251315;"Santa Cecília";83;108;0,768518518518518;"SIM";76,9;"ALCANÇOU"
"PB";251320;"Santa Cruz";104;108;0,962962962962963;"SIM";96,3;"ALCANÇOU"
"PB";251330;"Santa Helena";0;108;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";251335;"Santa Inês";0;72;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";251340;"Santa Luzia";0;120;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";251350;"Santana de Mangueira";110;108;1,01851851851852;"SIM";101,9;"ALCANÇOU"
"PB";251360;"Santana dos Garrotes";111;108;1,02777777777778;"SIM";102,8;"ALCANÇOU"
"PB";251365;"Joca Claudino";61;72;0,847222222222222;"SIM";84,7;"ALCANÇOU"
"PB";251370;"Santa Rita";313;312;1,00320512820513;"SIM";100,3;"ALCANÇOU"
"PB";251380;"Santa Teresinha";72;72;1;"SIM";100;"ALCANÇOU"
"PB";251385;"Santo André";77;72;1,06944444444444;"SIM";106,9;"ALCANÇOU"
"PB";251390;"São Bento";286;144;1,98611111111111;"SIM";198,6;"ALCANÇOU"
"PB";251392;"São Bentinho";58;72;0,805555555555556;"SIM";80,6;"ALCANÇOU"
"PB";251394;"São Domingos do Cariri";8;72;0,111111111111111;"NÃO";11,1;"NÃO ALCANÇOU"
"PB";251396;"São Domingos";4;72;0,0555555555555556;"NÃO";5,6;"NÃO ALCANÇOU"
"PB";251398;"São Francisco";118;72;1,63888888888889;"SIM";163,9;"ALCANÇOU"
"PB";251400;"São João do Cariri";9;72;0,125;"NÃO";12,5;"NÃO ALCANÇOU"
"PB";251410;"São João do Tigre";70;72;0,972222222222222;"SIM";97,2;"ALCANÇOU"
"PB";251420;"São José da Lagoa Tapada";161;108;1,49074074074074;"SIM";149,1;"ALCANÇOU"
"PB";251430;"São José de Caiana";109;108;1,00925925925926;"SIM";100,9;"ALCANÇOU"
"PB";251440;"São José de Espinharas";60;72;0,833333333333333;"SIM";83,3;"ALCANÇOU"
"PB";251445;"São José dos Ramos";90;108;0,833333333333333;"SIM";83,3;"ALCANÇOU"
"PB";251450;"São José de Piranhas";90;132;0,681818181818182;"NÃO";68,2;"NÃO ALCANÇOU"
"PB";251455;"São José de Princesa";84;72;1,16666666666667;"SIM";116,7;"ALCANÇOU"
"PB";251460;"São José do Bonfim";56;72;0,777777777777778;"SIM";77,8;"ALCANÇOU"
"PB";251465;"São José do Brejo do Cruz";143;72;1,98611111111111;"SIM";198,6;"ALCANÇOU"
"PB";251470;"São José do Sabugi";31;72;0,430555555555556;"NÃO";43,1;"NÃO ALCANÇOU"
"PB";251480;"São José dos Cordeiros";160;72;2,22222222222222;"SIM";222,2;"ALCANÇOU"
"PB";251490;"São Mamede";0;108;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";251500;"São Miguel de Taipu";108;108;1;"SIM";100;"ALCANÇOU"
"PB";251510;"São Sebastião de Lagoa de Roça";39;120;0,325;"NÃO";32,5;"NÃO ALCANÇOU"
"PB";251520;"São Sebastião do Umbuzeiro";56;72;0,777777777777778;"SIM";77,8;"ALCANÇOU"
"PB";251530;"Sapé";116;180;0,644444444444444;"NÃO";64,4;"NÃO ALCANÇOU"
"PB";251540;"São Vicente do Seridó";103;108;0,953703703703704;"SIM";95,4;"ALCANÇOU"
"PB";251550;"Serra Branca";71;120;0,591666666666667;"NÃO";59,2;"NÃO ALCANÇOU"
"PB";251560;"Serra da Raiz";177;72;2,45833333333333;"SIM";245,8;"ALCANÇOU"
"PB";251570;"Serra Grande";57;72;0,791666666666667;"SIM";79,2;"ALCANÇOU"
"PB";251580;"Serra Redonda";82;108;0,759259259259259;"SIM";75,9;"ALCANÇOU"
"PB";251590;"Serraria";98;72;1,36111111111111;"SIM";136,1;"ALCANÇOU"
"PB";251593;"Sertãozinho";0;108;0;"NÃO";0;"NÃO ALCANÇOU"
"PB";251597;"Sobrado";148;108;1,37037037037037;"SIM";137;"ALCANÇOU"
"PB";251600;"Solânea";131;144;0,909722222222222;"SIM";91;"ALCANÇOU"
"PB";251610;"Soledade";119;120;0,991666666666667;"SIM";99,2;"ALCANÇOU"
"PB";251615;"Sossêgo";60;72;0,833333333333333;"SIM";83,3;"ALCANÇOU"
"PB";251620;"Sousa";179;204;0,877450980392157;"SIM";87,7;"ALCANÇOU"
"PB";251630;"Sumé";96;120;0,8;"SIM";80;"ALCANÇOU"
"PB";251640;"Tacima";110;108;1,01851851851852;"SIM";101,9;"ALCANÇOU"
"PB";251650;"Taperoá";113;120;0,941666666666667;"SIM";94,2;"ALCANÇOU"
"PB";251660;"Tavares";99;120;0,825;"SIM";82,5;"ALCANÇOU"
"PB";251670;"Teixeira";108;120;0,9;"SIM";90;"ALCANÇOU"
"PB";251675;"Tenório";25;72;0,347222222222222;"NÃO";34,7;"NÃO ALCANÇOU"
"PB";251680;"Triunfo";116;108;1,07407407407407;"SIM";107,4;"ALCANÇOU"
"PB";251690;"Uiraúna";187;120;1,55833333333333;"SIM";155,8;"ALCANÇOU"
"PB";251700;"Umbuzeiro";100;108;0,925925925925926;"SIM";92,6;"ALCANÇOU"
"PB";251710;"Várzea";65;72;0,902777777777778;"SIM";90,3;"ALCANÇOU"
"PB";251720;"Vieirópolis";108;72;1,5;"SIM";150;"ALCANÇOU"
"PB";251740;"Zabelê";11;72;0,152777777777778;"NÃO";15,3;"NÃO ALCANÇOU"
"PE";260005;"Abreu e Lima";215;240;0,895833333333333;"SIM";89,6;"ALCANÇOU"
"PE";260010;"Afogados da Ingazeira";157;168;0,93452380952381;"SIM";93,5;"ALCANÇOU"
"PE";260020;"Afrânio";142;132;1,07575757575758;"SIM";107,6;"ALCANÇOU"
"PE";260030;"Agrestina";161;132;1,21969696969697;"SIM";122;"ALCANÇOU"
"PE";260040;"Água Preta";144;144;1;"SIM";100;"ALCANÇOU"
"PE";260050;"Águas Belas";160;168;0,952380952380952;"SIM";95,2;"ALCANÇOU"
"PE";260060;"Alagoinha";120;120;1;"SIM";100;"ALCANÇOU"
"PE";260070;"Aliança";152;156;0,974358974358974;"SIM";97,4;"ALCANÇOU"
"PE";260080;"Altinho";143;132;1,08333333333333;"SIM";108,3;"ALCANÇOU"
"PE";260090;"Amaraji";121;120;1,00833333333333;"SIM";100,8;"ALCANÇOU"
"PE";260100;"Angelim";110;108;1,01851851851852;"SIM";101,9;"ALCANÇOU"
"PE";260105;"Araçoiaba";159;132;1,20454545454545;"SIM";120,5;"ALCANÇOU"
"PE";260110;"Araripina";235;228;1,03070175438596;"SIM";103,1;"ALCANÇOU"
"PE";260120;"Arcoverde";210;216;0,972222222222222;"SIM";97,2;"ALCANÇOU"
"PE";260130;"Barra de Guabiraba";120;120;1;"SIM";100;"ALCANÇOU"
"PE";260140;"Barreiros";88;168;0,523809523809524;"NÃO";52,4;"NÃO ALCANÇOU"
"PE";260150;"Belém de Maria";80;108;0,740740740740741;"NÃO";74,1;"NÃO ALCANÇOU"
"PE";260160;"Belém do São Francisco";130;120;1,08333333333333;"SIM";108,3;"ALCANÇOU"
"PE";260170;"Belo Jardim";216;216;1;"SIM";100;"ALCANÇOU"
"PE";260180;"Betânia";124;120;1,03333333333333;"SIM";103,3;"ALCANÇOU"
"PE";260190;"Bezerros";192;192;1;"SIM";100;"ALCANÇOU"
"PE";260200;"Bodocó";164;156;1,05128205128205;"SIM";105,1;"ALCANÇOU"
"PE";260210;"Bom Conselho";175;168;1,04166666666667;"SIM";104,2;"ALCANÇOU"
"PE";260220;"Bom Jardim";116;156;0,743589743589744;"NÃO";74,4;"NÃO ALCANÇOU"
"PE";260230;"Bonito";169;156;1,08333333333333;"SIM";108,3;"ALCANÇOU"
"PE";260240;"Brejão";105;108;0,972222222222222;"SIM";97,2;"ALCANÇOU"
"PE";260250;"Brejinho";100;108;0,925925925925926;"SIM";92,6;"ALCANÇOU"
"PE";260260;"Brejo da Madre de Deus";180;180;1;"SIM";100;"ALCANÇOU"
"PE";260270;"Buenos Aires";51;120;0,425;"NÃO";42,5;"NÃO ALCANÇOU"
"PE";260280;"Buíque";187;180;1,03888888888889;"SIM";103,9;"ALCANÇOU"
"PE";260290;"Cabo de Santo Agostinho";284;372;0,763440860215054;"SIM";76,3;"ALCANÇOU"
"PE";260300;"Cabrobó";145;144;1,00694444444444;"SIM";100,7;"ALCANÇOU"
"PE";260310;"Cachoeirinha";120;132;0,909090909090909;"SIM";90,9;"ALCANÇOU"
"PE";260320;"Caetés";129;144;0,895833333333333;"SIM";89,6;"ALCANÇOU"
"PE";260330;"Calçado";111;120;0,925;"SIM";92,5;"ALCANÇOU"
"PE";260340;"Calumbi";122;108;1,12962962962963;"SIM";113;"ALCANÇOU"
"PE";260345;"Camaragibe";299;312;0,958333333333333;"SIM";95,8;"ALCANÇOU"
"PE";260350;"Camocim de São Félix";144;120;1,2;"SIM";120;"ALCANÇOU"
"PE";260360;"Camutanga";66;108;0,611111111111111;"NÃO";61,1;"NÃO ALCANÇOU"
"PE";260370;"Canhotinho";131;132;0,992424242424242;"SIM";99,2;"ALCANÇOU"
"PE";260380;"Capoeiras";131;132;0,992424242424242;"SIM";99,2;"ALCANÇOU"
"PE";260390;"Carnaíba";125;132;0,946969696969697;"SIM";94,7;"ALCANÇOU"
"PE";260392;"Carnaubeira da Penha";106;120;0,883333333333333;"SIM";88,3;"ALCANÇOU"
"PE";260400;"Carpina";26;216;0,12037037037037;"NÃO";12;"NÃO ALCANÇOU"
"PE";260410;"Caruaru";506;480;1,05416666666667;"SIM";105,4;"ALCANÇOU"
"PE";260415;"Casinhas";119;120;0,991666666666667;"SIM";99,2;"ALCANÇOU"
"PE";260420;"Catende";168;144;1,16666666666667;"SIM";116,7;"ALCANÇOU"
"PE";260430;"Cedro";121;108;1,12037037037037;"SIM";112;"ALCANÇOU"
"PE";260440;"Chã de Alegria";120;120;1;"SIM";100;"ALCANÇOU"
"PE";260450;"Chã Grande";135;132;1,02272727272727;"SIM";102,3;"ALCANÇOU"
"PE";260460;"Condado";0;132;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";260470;"Correntes";37;120;0,308333333333333;"NÃO";30,8;"NÃO ALCANÇOU"
"PE";260480;"Cortês";105;108;0,972222222222222;"SIM";97,2;"ALCANÇOU"
"PE";260490;"Cumaru";104;120;0,866666666666667;"SIM";86,7;"ALCANÇOU"
"PE";260500;"Cupira";40;132;0,303030303030303;"NÃO";30,3;"NÃO ALCANÇOU"
"PE";260510;"Custódia";164;156;1,05128205128205;"SIM";105,1;"ALCANÇOU"
"PE";260515;"Dormentes";132;120;1,1;"SIM";110;"ALCANÇOU"
"PE";260520;"Escada";220;192;1,14583333333333;"SIM";114,6;"ALCANÇOU"
"PE";260530;"Exu";116;144;0,805555555555556;"SIM";80,6;"ALCANÇOU"
"PE";260540;"Feira Nova";111;132;0,840909090909091;"SIM";84,1;"ALCANÇOU"
"PE";260550;"Ferreiros";93;120;0,775;"SIM";77,5;"ALCANÇOU"
"PE";260560;"Flores";129;132;0,977272727272727;"SIM";97,7;"ALCANÇOU"
"PE";260570;"Floresta";152;144;1,05555555555556;"SIM";105,6;"ALCANÇOU"
"PE";260580;"Frei Miguelinho";0;120;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";260590;"Gameleira";104;120;0,866666666666667;"SIM";86,7;"ALCANÇOU"
"PE";260600;"Garanhuns";68;300;0,226666666666667;"NÃO";22,7;"NÃO ALCANÇOU"
"PE";260610;"Glória do Goitá";144;144;1;"SIM";100;"ALCANÇOU"
"PE";260620;"Goiana";249;228;1,09210526315789;"SIM";109,2;"ALCANÇOU"
"PE";260630;"Granito";119;108;1,10185185185185;"SIM";110,2;"ALCANÇOU"
"PE";260640;"Gravatá";231;228;1,01315789473684;"SIM";101,3;"ALCANÇOU"
"PE";260650;"Iati";76;120;0,633333333333333;"NÃO";63,3;"NÃO ALCANÇOU"
"PE";260660;"Ibimirim";130;144;0,902777777777778;"SIM";90,3;"ALCANÇOU"
"PE";260670;"Ibirajuba";0;108;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";260680;"Igarassu";270;264;1,02272727272727;"SIM";102,3;"ALCANÇOU"
"PE";260690;"Iguaracy";179;120;1,49166666666667;"SIM";149,2;"ALCANÇOU"
"PE";260700;"Inajá";145;144;1,00694444444444;"SIM";100,7;"ALCANÇOU"
"PE";260710;"Ingazeira";71;72;0,986111111111111;"SIM";98,6;"ALCANÇOU"
"PE";260720;"Ipojuca";260;252;1,03174603174603;"SIM";103,2;"ALCANÇOU"
"PE";260730;"Ipubi";183;144;1,27083333333333;"SIM";127,1;"ALCANÇOU"
"PE";260740;"Itacuruba";101;72;1,40277777777778;"SIM";140,3;"ALCANÇOU"
"PE";260750;"Itaíba";143;144;0,993055555555556;"SIM";99,3;"ALCANÇOU"
"PE";260760;"Ilha de Itamaracá";139;132;1,0530303030303;"SIM";105,3;"ALCANÇOU"
"PE";260765;"Itambé";121;156;0,775641025641026;"SIM";77,6;"ALCANÇOU"
"PE";260770;"Itapetim";129;120;1,075;"SIM";107,5;"ALCANÇOU"
"PE";260775;"Itapissuma";153;144;1,0625;"SIM";106,2;"ALCANÇOU"
"PE";260780;"Itaquitinga";161;120;1,34166666666667;"SIM";134,2;"ALCANÇOU"
"PE";260790;"Jaboatão dos Guararapes";662;588;1,12585034013605;"SIM";112,6;"ALCANÇOU"
"PE";260795;"Jaqueira";67;108;0,62037037037037;"NÃO";62;"NÃO ALCANÇOU"
"PE";260800;"Jataúba";15;120;0,125;"NÃO";12,5;"NÃO ALCANÇOU"
"PE";260805;"Jatobá";131;120;1,09166666666667;"SIM";109,2;"ALCANÇOU"
"PE";260810;"João Alfredo";134;144;0,930555555555556;"SIM";93,1;"ALCANÇOU"
"PE";260820;"Joaquim Nabuco";0;120;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";260825;"Jucati";122;120;1,01666666666667;"SIM";101,7;"ALCANÇOU"
"PE";260830;"Jupi";120;120;1;"SIM";100;"ALCANÇOU"
"PE";260840;"Jurema";120;120;1;"SIM";100;"ALCANÇOU"
"PE";260845;"Lagoa do Carro";81;120;0,675;"NÃO";67,5;"NÃO ALCANÇOU"
"PE";260850;"Lagoa de Itaenga";105;132;0,795454545454545;"SIM";79,5;"ALCANÇOU"
"PE";260860;"Lagoa do Ouro";5;120;0,0416666666666667;"NÃO";4,2;"NÃO ALCANÇOU"
"PE";260870;"Lagoa dos Gatos";54;120;0,45;"NÃO";45;"NÃO ALCANÇOU"
"PE";260875;"Lagoa Grande";122;132;0,924242424242424;"SIM";92,4;"ALCANÇOU"
"PE";260880;"Lajedo";159;168;0,946428571428571;"SIM";94,6;"ALCANÇOU"
"PE";260890;"Limoeiro";186;192;0,96875;"SIM";96,9;"ALCANÇOU"
"PE";260900;"Macaparana";32;132;0,242424242424242;"NÃO";24,2;"NÃO ALCANÇOU"
"PE";260910;"Machados";92;120;0,766666666666667;"SIM";76,7;"ALCANÇOU"
"PE";260915;"Manari";147;144;1,02083333333333;"SIM";102,1;"ALCANÇOU"
"PE";260920;"Maraial";108;108;1;"SIM";100;"ALCANÇOU"
"PE";260930;"Mirandiba";124;120;1,03333333333333;"SIM";103,3;"ALCANÇOU"
"PE";260940;"Moreno";153;192;0,796875;"SIM";79,7;"ALCANÇOU"
"PE";260950;"Nazaré da Mata";140;144;0,972222222222222;"SIM";97,2;"ALCANÇOU"
"PE";260960;"Olinda";0;456;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";260970;"Orobó";120;132;0,909090909090909;"SIM";90,9;"ALCANÇOU"
"PE";260980;"Orocó";82;120;0,683333333333333;"NÃO";68,3;"NÃO ALCANÇOU"
"PE";260990;"Ouricuri";210;204;1,02941176470588;"SIM";102,9;"ALCANÇOU"
"PE";261000;"Palmares";192;192;1;"SIM";100;"ALCANÇOU"
"PE";261010;"Palmeirina";0;108;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";261020;"Panelas";135;132;1,02272727272727;"SIM";102,3;"ALCANÇOU"
"PE";261030;"Paranatama";110;120;0,916666666666667;"SIM";91,7;"ALCANÇOU"
"PE";261040;"Parnamirim";105;132;0,795454545454545;"SIM";79,5;"ALCANÇOU"
"PE";261050;"Passira";143;144;0,993055555555556;"SIM";99,3;"ALCANÇOU"
"PE";261060;"Paudalho";187;192;0,973958333333333;"SIM";97,4;"ALCANÇOU"
"PE";261070;"Paulista";456;456;1;"SIM";100;"ALCANÇOU"
"PE";261080;"Pedra";116;132;0,878787878787879;"SIM";87,9;"ALCANÇOU"
"PE";261090;"Pesqueira";201;204;0,985294117647059;"SIM";98,5;"ALCANÇOU"
"PE";261100;"Petrolândia";165;156;1,05769230769231;"SIM";105,8;"ALCANÇOU"
"PE";261110;"Petrolina";467;492;0,949186991869919;"SIM";94,9;"ALCANÇOU"
"PE";261120;"Poção";108;108;1;"SIM";100;"ALCANÇOU"
"PE";261130;"Pombos";154;144;1,06944444444444;"SIM";106,9;"ALCANÇOU"
"PE";261140;"Primavera";123;120;1,025;"SIM";102,5;"ALCANÇOU"
"PE";261150;"Quipapá";123;120;1,025;"SIM";102,5;"ALCANÇOU"
"PE";261153;"Quixaba";108;108;1;"SIM";100;"ALCANÇOU"
"PE";261160;"Recife";3729;804;4,63805970149254;"SIM";463,8;"ALCANÇOU"
"PE";261170;"Riacho das Almas";110;132;0,833333333333333;"SIM";83,3;"ALCANÇOU"
"PE";261180;"Ribeirão";153;156;0,980769230769231;"SIM";98,1;"ALCANÇOU"
"PE";261190;"Rio Formoso";124;132;0,939393939393939;"SIM";93,9;"ALCANÇOU"
"PE";261200;"Sairé";91;108;0,842592592592593;"SIM";84,3;"ALCANÇOU"
"PE";261210;"Salgadinho";64;108;0,592592592592593;"NÃO";59,3;"NÃO ALCANÇOU"
"PE";261220;"Salgueiro";209;204;1,02450980392157;"SIM";102,5;"ALCANÇOU"
"PE";261230;"Saloá";120;120;1;"SIM";100;"ALCANÇOU"
"PE";261240;"Sanharó";132;132;1;"SIM";100;"ALCANÇOU"
"PE";261245;"Santa Cruz";129;120;1,075;"SIM";107,5;"ALCANÇOU"
"PE";261247;"Santa Cruz da Baixa Verde";137;120;1,14166666666667;"SIM";114,2;"ALCANÇOU"
"PE";261250;"Santa Cruz do Capibaribe";141;240;0,5875;"NÃO";58,8;"NÃO ALCANÇOU"
"PE";261255;"Santa Filomena";26;120;0,216666666666667;"NÃO";21,7;"NÃO ALCANÇOU"
"PE";261260;"Santa Maria da Boa Vista";191;168;1,13690476190476;"SIM";113,7;"ALCANÇOU"
"PE";261270;"Santa Maria do Cambucá";120;120;1;"SIM";100;"ALCANÇOU"
"PE";261280;"Santa Terezinha";107;108;0,990740740740741;"SIM";99,1;"ALCANÇOU"
"PE";261290;"São Benedito do Sul";119;120;0,991666666666667;"SIM";99,2;"ALCANÇOU"
"PE";261300;"São Bento do Una";46;180;0,255555555555556;"NÃO";25,6;"NÃO ALCANÇOU"
"PE";261310;"São Caitano";185;156;1,18589743589744;"SIM";118,6;"ALCANÇOU"
"PE";261320;"São João";132;132;1;"SIM";100;"ALCANÇOU"
"PE";261330;"São Joaquim do Monte";143;132;1,08333333333333;"SIM";108,3;"ALCANÇOU"
"PE";261340;"São José da Coroa Grande";64;132;0,484848484848485;"NÃO";48,5;"NÃO ALCANÇOU"
"PE";261350;"São José do Belmonte";198;156;1,26923076923077;"SIM";126,9;"ALCANÇOU"
"PE";261360;"São José do Egito";129;144;0,895833333333333;"SIM";89,6;"ALCANÇOU"
"PE";261370;"São Lourenço da Mata";250;264;0,946969696969697;"SIM";94,7;"ALCANÇOU"
"PE";261380;"São Vicente Ferrer";31;120;0,258333333333333;"NÃO";25,8;"NÃO ALCANÇOU"
"PE";261390;"Serra Talhada";252;240;1,05;"SIM";105;"ALCANÇOU"
"PE";261400;"Serrita";127;132;0,962121212121212;"SIM";96,2;"ALCANÇOU"
"PE";261410;"Sertânia";103;156;0,66025641025641;"NÃO";66;"NÃO ALCANÇOU"
"PE";261420;"Sirinhaém";0;156;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";261430;"Moreilândia";104;108;0,962962962962963;"SIM";96,3;"ALCANÇOU"
"PE";261440;"Solidão";133;108;1,23148148148148;"SIM";123,1;"ALCANÇOU"
"PE";261450;"Surubim";155;204;0,759803921568627;"SIM";76;"ALCANÇOU"
"PE";261460;"Tabira";140;144;0,972222222222222;"SIM";97,2;"ALCANÇOU"
"PE";261470;"Tacaimbó";10;120;0,0833333333333333;"NÃO";8,3;"NÃO ALCANÇOU"
"PE";261480;"Tacaratu";138;132;1,04545454545455;"SIM";104,5;"ALCANÇOU"
"PE";261485;"Tamandaré";0;132;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";261500;"Taquaritinga do Norte";0;132;0;"NÃO";0;"NÃO ALCANÇOU"
"PE";261510;"Terezinha";104;108;0,962962962962963;"SIM";96,3;"ALCANÇOU"
"PE";261520;"Terra Nova";140;108;1,2962962962963;"SIM";129,6;"ALCANÇOU"
"PE";261530;"Timbaúba";160;168;0,952380952380952;"SIM";95,2;"ALCANÇOU"
"PE";261540;"Toritama";173;168;1,0297619047619;"SIM";103;"ALCANÇOU"
"PE";261550;"Tracunhaém";89;120;0,741666666666667;"NÃO";74,2;"NÃO ALCANÇOU"
